scenario_id,arrival_rate_mean,res_Pharmacist_amount,res_Pharmacist_cost,res_Technician_amount,res_Technician_cost,res_Pharmacy_Information_System_amount,res_Pharmacy_Information_System_cost,el_sid-532DCBA6-2EA6-435D-AA1E-8B5115299C25_duration,el_sid-582150C6-EBEA-4A55-8E1D-7F0CA0B8CA54_duration,el_sid-2A37B8CB-663C-4265-839A-282F772E84CD_duration,el_sid-E0879ACC-9536-498C-BA79-DA8902BE9B34_duration,el_sid-4AE2ED27-9C67-481A-9168-772F2443AC40_duration,el_sid-C12EBC64-C7FC-447C-B752-63144C613AE3_duration,el_sid-5C5825C2-B65C-45BE-A3ED-994F57BB36F6_duration,el_sid-6476CFCF-4619-47E1-AAB6-E759EBBCFA19_duration,el_sid-4C7E683B-8A7A-4FC5-9BFE-7E06CB00DD9A_duration,el_sid-B3B7EE72-DC71-4E7F-8294-7D1D0931D128_duration,el_sid-A8BB4918-B634-4771-B746-709A2319BB3A_duration,el_sid-8B110648-DDB2-4073-B0E5-58F8A11C3BC1_duration,el_sid-780ADF48-2A4E-474C-949B-400E8E093FAB_duration,kpi_total_cost,kpi_cycle_time,kpi_waiting_time,n_reps_used,converged,converged_wait,converged_cost,converged_duration
1822.0,15542.66,5.0,45.31,6.0,64.45,1.0,20.89,41.66,21.85,14.41,237.74,536.59,421.4,531.4,41.26,58.66,8.12,76.54,5939.58,67.23,60616.9939676366,22404.44930049613,17752.266091378955,6.0,True,True,True,True
1823.0,8581.01,4.0,107.53,1.0,48.74,2.0,15.24,131.36,19.52,11.64,51.48,137.24,118.95,414.49,57.7,68.08,8.05,92.58,5232.84,34.64,43059.838640918584,874707.4068351866,873480.9926818191,17.0,True,True,True,True
1824.0,7910.83,2.0,106.77,6.0,48.94,1.0,14.45,36.21,24.74,14.5,239.33,664.2,562.66,244.28,32.95,25.74,20.49,117.85,3727.66,78.91,74969.2733411277,21143.31529219164,18599.694653696228,5.0,True,True,True,True
1825.0,12569.87,5.0,100.97,8.0,63.62,2.0,14.08,26.93,15.34,16.15,92.99,549.9,420.49,657.76,65.59,35.75,14.83,56.64,5018.79,89.45,67731.31667986556,21676.041154737697,17572.25230444133,7.0,True,True,True,True
1826.0,18792.01,11.0,99.81,1.0,47.44,2.0,23.6,82.09,9.41,24.87,56.08,619.13,256.48,673.31,50.81,69.49,16.48,72.5,2478.79,124.49,22834.65147184905,31501.440211716243,30935.050091361667,12.0,True,True,True,True
1827.0,5228.23,3.0,102.32,1.0,74.15,2.0,11.99,33.77,26.36,5.16,258.63,310.5,219.9,453.9,39.61,59.07,6.48,90.5,3909.57,135.34,69423.47648818608,881237.0050562927,880916.6988663971,20.0,True,True,True,True
1828.0,15909.42,11.0,67.72,6.0,69.99,1.0,11.44,90.05,32.56,21.9,166.53,700.37,452.18,371.28,24.16,28.42,4.91,96.91,1914.78,69.48,30199.533640667996,18815.514826442217,16917.310901529807,9.0,True,True,True,True
1829.0,13236.51,5.0,71.66,2.0,31.37,2.0,9.93,115.57,20.03,7.46,75.53,515.01,147.98,383.88,34.39,20.07,11.08,52.33,5299.34,82.14,35156.97049997457,40537.99991512108,37972.411541137306,23.0,True,True,True,True
1830.0,15716.75,11.0,81.61,2.0,45.57,1.0,15.84,129.5,22.33,15.65,204.85,681.09,292.87,322.93,72.09,34.62,4.15,109.8,1598.67,44.27,18688.270699856977,19423.22541195138,18274.54793452922,9.0,True,True,True,True
1831.0,18637.75,4.0,63.83,6.0,68.44,1.0,6.05,34.48,30.47,11.19,159.25,290.56,107.58,656.37,56.83,14.12,15.83,116.49,8020.14,25.01,67863.57109407285,24171.786699534732,17899.346656855334,5.0,True,True,True,True
1832.0,8039.71,8.0,39.65,5.0,60.97,1.0,11.52,121.75,32.99,15.54,50.7,456.45,308.03,482.0,30.41,52.71,9.47,24.54,7783.18,77.6,137015.36154691997,35588.816416852125,30688.98034226584,6.0,True,True,True,True
1833.0,8888.41,6.0,61.49,1.0,26.35,1.0,14.08,53.51,26.17,8.37,51.88,616.97,238.61,374.58,38.91,58.42,18.21,102.37,6864.96,54.59,23010.578225616937,873647.7899008881,871490.6923601931,20.0,True,True,True,True
1834.0,15967.33,6.0,80.42,8.0,24.53,1.0,11.42,149.49,23.22,22.0,65.68,494.73,235.79,135.1,57.56,44.69,17.86,36.08,2895.71,122.29,19772.0410915376,19235.96385189967,16794.21905976869,6.0,True,True,True,True
1835.0,10810.04,7.0,34.91,4.0,42.14,1.0,19.76,71.62,31.28,11.78,251.99,327.51,512.64,339.18,37.81,64.13,21.27,108.05,2077.02,124.39,28413.837160732797,19613.205324688675,17977.6987532142,7.0,True,True,True,True
1836.0,14809.31,10.0,111.57,7.0,49.74,2.0,12.08,113.06,8.91,8.19,280.34,267.71,421.37,659.5,67.26,48.22,20.43,126.09,4981.55,104.04,51122.83553650144,22103.304077875568,17854.145962995128,6.0,True,True,True,True
1837.0,19169.86,4.0,94.0,8.0,35.55,2.0,11.64,83.49,9.6,13.56,270.45,331.84,397.14,571.18,13.5,53.2,17.56,124.88,3483.89,45.49,25034.285094460065,19953.10264776564,16697.409632925966,7.0,True,True,True,True
1838.0,6423.55,5.0,47.25,8.0,44.63,1.0,18.19,78.29,32.99,14.92,275.93,517.37,293.23,433.36,45.58,36.01,17.58,84.85,4816.85,30.28,95092.29564264193,22635.892589161336,19332.36669330903,5.0,True,True,True,True
1839.0,19400.1,8.0,40.59,3.0,47.55,1.0,16.11,90.36,22.77,6.54,66.93,454.73,354.0,678.52,21.11,22.26,7.52,97.29,3327.43,102.94,23797.435574868563,20869.186444482828,18293.652147368193,11.0,True,True,True,True
1840.0,12075.52,11.0,63.16,4.0,64.71,2.0,13.22,129.78,8.65,22.77,115.74,312.48,178.83,711.85,12.31,40.16,10.56,25.12,6397.81,98.04,83482.23947822869,28409.138604844513,24141.30293719154,9.0,True,True,True,True
1841.0,11320.58,2.0,48.38,1.0,47.76,1.0,23.01,55.63,10.05,12.64,95.41,613.16,194.71,123.21,36.01,46.41,7.85,116.19,8988.43,141.04,36920.54772888451,864572.578151007,860649.6772819263,16.0,True,True,True,True
1842.0,16531.24,2.0,45.36,4.0,54.12,2.0,15.19,39.44,9.82,5.36,69.18,491.51,310.17,634.35,56.6,61.71,13.88,145.18,2450.87,140.49,30146.62979435746,19642.871018016704,17507.977486613247,9.0,True,True,True,True
1843.0,12777.6,9.0,42.83,4.0,57.79,2.0,10.94,67.94,7.88,10.38,232.65,314.58,437.78,156.93,44.73,35.39,17.66,72.65,8496.16,102.3,86459.09779513122,30360.23949265143,24872.514481885763,10.0,True,True,True,True
1844.0,19137.53,12.0,109.16,4.0,47.61,1.0,9.7,94.96,19.88,15.9,94.16,576.25,541.1,234.81,24.06,17.26,14.91,60.93,5560.04,148.84,38110.69381589391,22117.95159297556,18159.810727820503,9.0,True,True,True,True
1845.0,12418.72,9.0,103.77,2.0,14.23,1.0,5.55,100.85,9.73,19.7,126.83,696.98,143.11,371.82,12.03,13.8,22.79,71.57,4583.74,140.87,23727.20968937076,36064.0092731594,34088.991319153865,21.0,True,True,True,True
1846.0,14408.98,10.0,68.64,8.0,61.89,1.0,20.43,118.41,9.65,11.71,243.73,129.82,322.16,260.59,67.58,68.62,24.47,99.17,6846.88,72.79,70853.25081416195,22947.806285971717,17686.398330419564,5.0,True,True,True,True
1847.0,14733.12,5.0,101.22,8.0,45.68,1.0,11.71,123.99,13.99,21.95,251.31,556.59,244.32,621.55,72.44,33.14,12.21,119.6,6022.68,28.29,50381.927000358,22383.943664746075,17418.25777534692,7.0,True,True,True,True
1848.0,5785.67,6.0,89.57,8.0,20.0,2.0,12.5,65.95,6.59,4.43,185.64,135.84,145.48,542.32,52.89,64.69,13.44,82.99,3230.42,49.93,51037.93586959591,20938.202132351435,18646.16277754905,6.0,True,True,True,True
1849.0,19224.07,7.0,95.31,8.0,57.58,2.0,14.94,123.95,21.04,10.77,207.07,227.76,404.29,615.27,65.84,42.68,21.45,139.03,3503.5,148.39,30803.510093040084,19952.008145806332,16655.963655181906,5.0,True,True,True,True
1850.0,18344.67,10.0,93.0,4.0,25.62,2.0,21.53,37.75,26.59,16.5,74.04,214.0,328.99,419.12,23.36,50.89,12.19,104.53,6374.08,47.1,27922.594488772844,23300.034160155592,18815.367388723,8.0,True,True,True,True
1851.0,7650.55,10.0,19.59,5.0,12.28,1.0,7.53,129.39,31.34,19.18,65.8,424.95,267.59,715.24,48.24,73.22,22.71,44.95,7319.6,78.75,36587.216719317425,38999.584259714466,34397.99722799435,9.0,True,True,True,True
1852.0,10394.54,4.0,19.98,7.0,61.53,1.0,24.87,94.51,18.55,21.93,241.27,326.56,516.43,376.77,30.25,26.14,9.8,62.81,7544.27,96.82,100570.75939590605,24328.508575001044,18914.06081910676,6.0,True,True,True,True
1853.0,5942.34,3.0,93.29,3.0,41.29,2.0,15.69,61.29,32.0,16.46,284.89,343.41,596.77,266.24,48.63,17.76,19.0,72.98,4816.38,117.92,94549.7823497633,86970.04099497356,85216.38841492984,75.0,False,False,True,False
1854.0,18562.31,10.0,70.71,8.0,59.39,2.0,14.03,123.13,17.22,14.28,255.8,195.26,195.71,491.57,64.91,25.07,4.18,96.19,5162.21,47.41,43658.64822632676,21568.64479834875,17208.856348528014,6.0,True,True,True,True
1855.0,11841.49,6.0,72.82,6.0,16.72,2.0,21.23,70.92,26.1,18.77,202.27,257.2,518.18,510.45,37.43,44.32,16.91,119.0,8263.59,98.07,34354.7399565444,25470.72567795963,19565.122585821875,5.0,True,True,True,True
1856.0,17105.04,12.0,100.44,1.0,73.89,2.0,7.04,92.7,18.11,21.59,238.91,343.39,205.78,238.79,20.87,12.8,8.33,111.73,3364.76,65.29,40414.41439417124,39237.47659231363,38361.45769412379,29.0,True,True,True,True
1857.0,13677.75,6.0,79.56,5.0,35.51,2.0,10.2,89.25,10.83,17.38,148.81,190.17,290.43,446.43,16.09,69.78,24.89,29.85,2939.53,147.04,26613.14820636172,20099.30474159786,17718.380715849955,6.0,True,True,True,True
1858.0,9104.04,5.0,100.64,7.0,39.3,1.0,19.64,32.73,8.48,17.04,270.01,491.22,580.86,275.67,71.42,44.62,14.94,147.92,8223.02,127.32,86984.35205494093,25993.28612972514,20334.59858599231,6.0,True,True,True,True
1859.0,16245.12,6.0,65.68,4.0,28.56,2.0,18.54,128.12,27.19,10.37,228.27,205.42,490.64,578.28,21.72,22.78,14.32,100.04,8197.6,67.61,39290.89098839499,26392.782437922113,20544.10362714956,10.0,True,True,True,True
1860.0,17747.71,7.0,112.14,2.0,17.1,1.0,4.21,119.79,25.02,21.38,233.75,651.61,207.72,120.22,46.37,49.31,18.49,32.61,8385.47,104.85,28914.430728588057,42188.53553753914,37206.34720295042,34.0,True,True,True,True
1861.0,12924.97,9.0,80.73,2.0,27.42,1.0,15.01,93.23,31.34,11.11,182.69,552.79,466.34,209.97,42.06,18.58,10.81,98.28,2137.33,143.67,25259.70566497324,20503.85776153652,19445.813874207463,6.0,True,True,True,True
1862.0,7990.84,5.0,21.97,3.0,21.41,1.0,9.64,29.26,32.85,14.13,131.96,653.37,566.62,735.21,67.31,40.92,13.78,116.15,4604.76,65.12,46945.287646066456,44489.80249571849,42304.11357806529,19.0,True,True,True,True
1863.0,11256.89,12.0,96.88,4.0,54.99,2.0,7.71,25.13,9.3,22.12,148.68,332.83,383.11,508.17,62.97,30.57,15.17,84.68,4315.49,80.36,57633.373454158325,22759.681688984805,19917.47797274037,5.0,True,True,True,True
1864.0,14579.06,3.0,100.45,8.0,54.7,2.0,5.31,75.21,30.23,14.83,145.54,737.87,581.17,671.07,65.52,69.83,20.4,103.48,8957.01,38.28,82052.86337369937,25261.144203563552,18167.332253439658,6.0,True,True,True,True
1865.0,19037.3,4.0,92.5,8.0,31.2,2.0,21.62,137.05,37.13,6.83,215.81,737.63,112.95,682.62,67.14,64.78,6.81,47.58,2644.87,107.07,20082.634686765992,19861.40002032992,17086.986718459106,7.0,True,True,True,True
1866.0,14257.06,8.0,51.75,7.0,67.6,1.0,7.76,57.61,27.99,18.26,149.97,293.18,359.63,214.56,17.02,70.24,7.47,148.88,7109.05,104.24,74384.31207870042,22953.721442277525,17724.424831369437,6.0,True,True,True,True
1867.0,15608.96,12.0,99.54,6.0,59.57,1.0,7.78,146.15,23.37,11.58,294.07,614.53,273.74,727.8,38.99,25.28,18.38,42.57,5259.58,106.83,57983.80207113508,22510.50121687635,18020.968205668953,6.0,True,True,True,True
1868.0,6145.02,2.0,105.56,6.0,36.27,2.0,12.41,44.25,12.16,16.11,223.41,207.76,504.01,436.74,35.04,25.38,15.98,94.04,8984.77,113.48,130047.84853109208,52811.81892265435,47089.91415167488,26.0,True,True,True,True
1869.0,18422.44,11.0,74.3,8.0,31.72,2.0,6.36,57.94,14.21,22.59,191.17,377.84,500.95,653.71,70.27,55.14,4.09,53.86,6548.17,71.62,33577.87365228525,22637.131813059983,17243.96780346507,9.0,True,True,True,True
1870.0,7957.51,10.0,22.5,3.0,16.67,2.0,12.61,89.63,15.81,8.42,117.16,451.82,495.66,666.89,39.7,21.38,22.08,25.7,3428.09,37.92,36225.35962980646,31121.225602984105,29598.62926000916,12.0,True,True,True,True
1871.0,11166.71,6.0,29.38,3.0,63.44,1.0,14.49,116.03,31.81,19.04,222.57,278.59,145.58,369.42,43.69,58.18,6.64,67.97,7724.88,141.71,97474.22736349564,45449.68597030761,40858.177764314685,23.0,True,True,True,True
1872.0,18112.53,2.0,60.59,5.0,43.12,2.0,6.77,104.89,27.13,16.77,154.87,222.35,291.27,203.85,58.1,70.72,21.87,87.88,3656.9,124.31,27364.217708369924,19966.938474355706,17053.773508575337,6.0,True,True,True,True
1873.0,6853.62,11.0,62.83,5.0,36.71,2.0,20.49,77.68,7.9,23.92,240.75,424.28,102.29,396.29,63.03,35.8,12.88,48.36,3776.1,106.23,56647.73758783696,23065.658310197457,20874.311555283377,5.0,True,True,True,True
1874.0,15001.06,6.0,97.05,4.0,48.04,1.0,5.5,98.86,33.08,22.08,53.68,547.67,209.16,491.04,44.86,32.73,15.01,47.99,2178.49,88.85,29748.02543036959,19543.633706252174,17724.611292507114,7.0,True,True,True,True
1875.0,5331.26,8.0,20.61,5.0,36.22,1.0,12.52,65.61,10.09,19.45,210.07,593.1,484.42,623.23,46.96,45.43,14.41,30.4,3269.62,31.15,67912.12385253486,26840.203892310416,25194.123809066772,14.0,True,True,True,True
1876.0,16781.38,4.0,73.36,5.0,14.55,1.0,7.0,114.27,7.71,19.12,225.89,155.44,425.13,734.54,19.88,61.21,5.72,54.94,5943.28,57.7,19447.008856375105,22998.8479628078,18413.729051107795,5.0,True,True,True,True
1877.0,9429.23,3.0,108.29,2.0,64.48,2.0,8.92,122.12,18.8,16.2,191.42,169.51,395.78,204.02,12.1,72.18,8.91,25.33,3035.65,30.45,64764.73294737599,31391.08744585157,30467.12817981075,8.0,True,True,True,True
1878.0,15090.59,11.0,102.91,6.0,19.69,1.0,22.69,120.76,9.4,9.28,78.72,675.11,579.39,611.21,37.92,47.46,11.21,79.86,3822.64,33.57,24404.48117443186,20706.771758085364,17453.059039757874,11.0,True,True,True,True
1879.0,12165.48,7.0,19.29,3.0,44.72,1.0,14.54,113.23,10.3,8.23,65.84,619.18,561.11,461.28,17.64,29.98,17.68,120.74,1964.24,50.51,27554.599487917603,19694.22729820752,18309.024682736996,7.0,True,True,True,True
1880.0,15593.2,3.0,25.56,3.0,18.99,1.0,10.11,64.16,22.12,6.4,251.57,609.86,520.2,543.99,12.21,71.98,10.22,138.1,2418.2,92.22,16009.276005960812,20449.47907764079,18562.16979834387,5.0,True,True,True,True
1881.0,18736.7,4.0,94.15,6.0,23.19,1.0,5.79,126.09,24.75,12.06,233.43,637.31,288.79,714.74,52.43,65.26,5.26,73.48,6095.27,72.8,25324.72684786081,22776.31414795099,17707.972450218305,10.0,True,True,True,True
1882.0,16485.62,6.0,79.78,2.0,72.67,2.0,24.58,139.95,24.01,11.25,50.06,531.42,520.09,136.97,31.09,43.53,11.62,58.21,3881.28,140.45,42933.32667451321,23252.848447033455,21197.04699855884,10.0,True,True,True,True
1883.0,19210.26,6.0,32.39,4.0,22.0,1.0,10.56,54.4,36.45,13.17,298.9,408.54,363.16,691.09,68.8,30.71,15.48,83.86,4732.63,140.98,18265.92143803028,21947.581133297244,18185.656542525005,7.0,True,True,True,True
1884.0,7577.25,10.0,31.34,3.0,22.52,2.0,5.44,91.26,14.97,14.42,265.43,509.03,288.61,549.7,17.35,66.8,23.57,27.44,4749.7,47.83,49256.62986565294,46523.53447494324,44338.874654316576,16.0,True,True,True,True
1885.0,7806.25,8.0,105.47,4.0,41.99,1.0,20.09,41.83,29.92,10.0,165.29,501.3,119.54,556.37,25.36,59.79,15.1,50.0,5930.29,125.59,88626.98857185044,37785.915820142945,34556.01047649088,15.0,True,True,True,True
1886.0,7128.63,8.0,61.13,1.0,46.29,2.0,23.16,84.56,35.93,5.99,284.49,463.3,434.75,140.8,59.28,61.49,16.81,27.16,7119.1,87.14,39056.91097728005,876610.4620202858,874374.2626931568,23.0,True,True,True,True
1887.0,11697.21,9.0,37.58,6.0,21.22,2.0,16.65,98.4,24.41,15.36,139.8,656.32,466.21,128.88,25.01,49.02,14.87,127.28,5532.74,81.44,28957.66930154686,22106.581721278304,18266.8115985907,5.0,True,True,True,True
1888.0,12491.2,10.0,32.85,6.0,28.39,2.0,15.17,48.57,7.86,10.41,267.69,147.05,290.65,392.79,21.07,22.03,13.96,88.97,5645.1,52.04,41153.09157512128,22378.12518770536,18248.02122306357,6.0,True,True,True,True
1889.0,17425.27,9.0,55.75,6.0,20.35,2.0,13.82,146.77,17.04,16.22,114.71,273.25,567.73,457.21,35.42,22.25,24.03,143.43,4825.76,148.9,22332.936030966852,21389.012686494243,17485.68693870717,5.0,True,True,True,True
1890.0,7828.88,8.0,99.4,1.0,22.78,2.0,18.07,36.1,25.06,18.92,96.09,594.74,112.98,484.72,35.14,24.71,8.34,24.21,3984.61,77.69,28860.890869302617,816882.0271402498,816557.6944878753,8.0,True,True,True,True
1891.0,9903.61,10.0,103.57,1.0,30.98,2.0,11.39,129.69,28.1,6.5,294.28,207.11,273.04,683.77,56.55,61.59,16.4,75.34,3714.83,76.7,37382.12922435327,698357.063574496,697863.5742288836,35.0,True,True,True,True
1892.0,10030.52,7.0,40.35,8.0,38.34,1.0,10.95,58.02,7.04,7.54,222.96,422.27,256.31,692.36,21.86,33.77,7.0,68.44,5546.61,115.78,56623.11987924907,22567.959846142665,18330.72338605373,5.0,True,True,True,True
1893.0,13187.71,10.0,70.53,4.0,59.87,1.0,21.7,85.57,14.91,22.14,255.61,454.44,143.19,597.07,49.61,63.75,24.92,90.04,8274.58,99.77,88378.90940279455,31354.59368708657,25708.52585806861,17.0,True,True,True,True
1894.0,15400.84,6.0,64.26,1.0,72.43,1.0,20.61,32.31,32.5,13.07,151.83,557.5,419.45,276.04,36.04,31.57,14.56,84.34,4690.99,138.52,47529.34049558675,303647.9393052267,302631.05555654666,75.0,False,False,True,False
1895.0,9940.24,9.0,44.54,8.0,47.6,2.0,7.58,60.84,20.33,21.22,268.38,699.92,103.08,522.96,31.19,45.48,8.4,96.98,5722.36,31.35,74336.37334219337,22957.707307615936,18558.844124930933,5.0,True,True,True,True
1896.0,15391.85,3.0,54.72,7.0,37.11,2.0,11.9,75.0,11.09,17.63,239.4,604.82,556.7,264.7,17.87,21.58,17.4,78.88,6076.97,38.24,38295.99345139675,22140.159954761144,17486.068472674586,11.0,True,True,True,True
1897.0,6410.37,7.0,56.62,7.0,71.04,1.0,15.51,41.55,25.36,14.18,95.34,283.12,430.76,692.22,34.01,19.92,9.16,33.3,8939.16,66.78,216668.91035589488,40990.4676940924,35215.690251505795,13.0,True,True,True,True
1898.0,14932.96,3.0,102.51,7.0,49.58,2.0,23.97,63.77,11.8,7.19,166.61,303.52,348.11,455.07,63.22,60.55,21.29,114.06,5822.07,54.7,49324.504259619775,22156.401063919577,17588.834961778997,9.0,True,True,True,True
1899.0,18578.44,5.0,60.7,8.0,56.99,1.0,10.17,97.94,20.51,21.06,260.27,630.63,117.5,652.94,17.25,13.82,21.35,80.12,5263.69,108.32,46370.114409640104,21686.34865743237,17091.713279344207,5.0,True,True,True,True
1900.0,8130.17,3.0,77.47,6.0,45.84,2.0,22.24,112.57,24.21,11.16,272.99,489.62,421.09,612.16,31.04,49.83,12.65,81.23,8575.9,49.1,124330.48542670658,35235.218278757784,29421.36666638077,11.0,True,True,True,True
1901.0,15552.17,12.0,106.46,5.0,60.99,1.0,17.36,142.4,31.44,9.3,84.06,286.86,98.11,303.42,69.01,74.47,4.93,97.09,5794.69,67.09,57511.326724007384,22252.966276829968,18033.572110268316,9.0,True,True,True,True
1902.0,12202.03,7.0,48.19,3.0,32.0,1.0,11.66,99.45,27.97,6.07,152.63,461.08,229.32,358.49,15.54,14.76,5.61,42.6,3939.54,24.23,31040.35388724106,22723.41241095049,20473.93805877431,7.0,True,True,True,True
1903.0,12547.06,4.0,86.09,2.0,64.88,2.0,20.98,68.82,27.8,6.84,139.94,706.56,177.56,168.25,35.9,25.34,5.53,92.93,4748.01,125.83,62297.942474556025,35415.6036200092,33342.781623524446,26.0,True,True,True,True
1904.0,14967.18,9.0,18.22,2.0,40.16,1.0,15.2,87.34,27.23,15.18,298.64,192.7,323.0,340.98,66.06,43.69,11.13,64.34,4752.07,75.2,36254.46249325071,30774.843694043797,28349.2070168241,35.0,True,True,True,True
1905.0,9917.35,8.0,29.11,1.0,69.85,1.0,24.11,87.18,6.94,23.89,201.29,606.74,280.35,473.52,71.16,43.24,17.94,87.26,5035.39,61.06,54202.80720073397,819936.6176332083,818705.1065574858,25.0,True,True,True,True
1906.0,6174.86,7.0,31.56,3.0,53.03,1.0,5.28,106.23,30.85,17.56,259.96,633.77,379.29,501.55,17.94,21.27,9.66,97.74,6372.51,97.23,105252.96908957012,455137.9214601269,452532.0793606411,31.0,True,True,True,True
1907.0,17467.63,3.0,25.13,7.0,69.78,1.0,17.91,31.78,20.3,11.65,196.37,744.53,236.74,136.54,49.92,43.69,16.6,97.54,2284.46,139.48,27438.71006003992,18475.825467316143,16478.55238120269,11.0,True,True,True,True
1908.0,8918.5,2.0,65.97,6.0,17.22,1.0,7.17,38.49,28.5,14.61,66.35,692.25,388.6,270.94,16.03,33.36,10.96,90.63,8631.18,139.84,49924.71027505932,29846.29712867514,24279.946863833167,13.0,True,True,True,True
1909.0,12082.4,5.0,86.45,8.0,51.31,1.0,20.64,134.16,34.25,17.42,272.48,266.65,234.69,715.76,56.73,66.55,13.15,97.19,2961.2,40.19,45616.90659712092,20157.261787393527,17284.29970110917,6.0,True,True,True,True
1910.0,12239.81,11.0,39.29,3.0,53.59,1.0,6.52,124.93,17.16,21.8,144.21,545.61,513.24,504.4,42.89,30.86,14.08,119.93,3340.12,148.93,41748.87221654032,22225.114469894812,20132.87399923162,5.0,True,True,True,True
1911.0,6027.35,3.0,49.96,5.0,65.42,2.0,21.99,146.3,32.27,22.57,285.72,136.52,539.5,371.17,50.77,48.6,18.7,36.77,5075.38,102.07,136444.77663870613,33420.538347500944,30460.54449683234,9.0,True,True,True,True
1912.0,14474.24,2.0,94.22,2.0,34.82,2.0,19.24,63.14,16.04,20.58,280.66,436.88,200.89,485.37,40.49,24.88,16.54,127.78,5758.06,88.67,38749.84892848288,40001.81711605117,36908.24386981658,16.0,True,True,True,True
1913.0,6009.83,4.0,96.95,2.0,25.83,1.0,23.98,83.6,35.8,18.97,294.23,724.37,492.2,210.61,41.25,13.47,10.34,95.77,4471.47,42.32,56776.95839777848,567250.5095548426,566414.393400608,11.0,True,True,True,True
1914.0,16853.72,8.0,25.41,6.0,14.8,2.0,4.42,83.54,19.71,16.87,167.79,258.4,411.99,655.02,41.38,46.91,24.36,101.57,3538.51,131.09,14952.946097428,20535.068635313524,17318.706568904257,10.0,True,True,True,True
1915.0,18853.26,2.0,25.73,5.0,37.21,1.0,15.32,120.27,22.43,23.18,123.02,253.99,313.54,381.43,13.06,55.15,10.45,94.63,8193.47,106.55,38349.30853081024,24250.80921184521,18214.18425187379,8.0,True,True,True,True
1916.0,16101.54,2.0,56.15,4.0,22.4,1.0,10.36,120.54,33.7,21.92,185.18,574.71,590.85,576.72,47.37,33.53,8.91,27.38,2844.49,52.42,19818.76301316265,20430.041721331705,17951.423838432966,5.0,True,True,True,True
1917.0,12621.5,7.0,69.03,1.0,22.02,1.0,24.06,108.2,31.73,21.26,239.62,152.08,526.82,178.43,67.02,30.42,10.11,76.67,4483.79,104.13,22927.39022748043,501623.24951242434,500874.44428339886,75.0,False,False,True,False
1918.0,5525.09,8.0,74.5,2.0,30.79,2.0,16.1,90.59,11.61,22.57,64.6,600.99,277.12,332.42,68.71,13.81,16.63,106.39,2732.18,123.72,50698.25931806713,105598.04595295804,105879.4390654588,75.0,False,False,True,False
1919.0,11460.25,4.0,91.23,8.0,51.99,1.0,10.43,77.46,36.15,5.72,92.47,312.61,292.6,376.96,51.15,24.32,6.73,77.29,3789.99,37.38,53184.75382552461,20383.30757685326,17308.67069281581,5.0,True,True,True,True
1920.0,19664.01,12.0,89.98,3.0,41.03,1.0,14.98,68.43,34.74,14.72,196.21,605.78,139.02,518.76,26.43,34.6,23.55,144.74,2678.1,137.97,21623.89926632052,19777.80648613835,17639.307499324466,7.0,True,True,True,True
1921.0,17864.31,7.0,38.84,8.0,55.36,2.0,17.03,144.51,12.75,15.09,155.39,449.11,234.71,654.71,37.36,29.79,9.09,31.92,4768.11,134.72,39929.84098677865,21420.792121966224,17304.20595835265,5.0,True,True,True,True
1922.0,8518.79,5.0,79.65,5.0,20.03,1.0,13.53,72.18,32.45,4.93,108.03,346.6,395.28,532.93,46.0,22.89,21.79,99.4,4473.81,50.82,36038.77724046639,23004.71913705906,20149.163780876603,6.0,True,True,True,True
1923.0,16811.95,12.0,92.34,7.0,63.59,1.0,17.31,58.34,12.26,16.87,156.65,487.0,495.8,486.82,45.72,34.62,8.85,123.09,8949.89,84.01,77842.39700664562,24866.100028058296,18039.35365756197,8.0,True,True,True,True
1924.0,12207.39,6.0,77.04,5.0,28.95,2.0,11.55,27.25,9.06,17.01,246.12,160.9,132.81,530.67,46.21,18.32,11.66,44.42,4800.7,75.06,39153.123193167965,22234.50399246238,18781.934552596384,7.0,True,True,True,True
1925.0,10327.8,7.0,29.94,6.0,74.5,1.0,23.86,134.92,8.73,19.34,85.53,672.19,407.95,183.7,38.35,73.08,4.58,88.42,5848.64,73.63,93426.13308004195,22916.42493793771,18907.41501609615,6.0,True,True,True,True
1926.0,6836.19,11.0,59.69,1.0,40.93,1.0,13.11,125.68,27.88,14.26,141.41,531.64,401.0,623.47,51.33,39.05,19.87,81.28,5854.39,58.0,45745.34507462835,879641.3391279062,877784.3868736551,26.0,True,True,True,True
1927.0,13671.96,3.0,102.32,8.0,42.62,1.0,8.43,137.4,13.38,23.63,291.13,363.37,411.48,457.92,36.19,59.89,16.63,113.22,2869.26,88.69,35887.44166803346,19825.75398959828,17085.28040347288,6.0,True,True,True,True
1928.0,16287.62,4.0,35.27,5.0,63.0,2.0,22.71,32.45,33.78,10.74,94.8,316.85,235.55,673.73,54.45,62.38,14.3,143.62,6501.85,45.54,61578.584301167175,23606.052221180245,18675.176877012796,8.0,True,True,True,True
1929.0,5433.44,6.0,105.55,3.0,51.11,2.0,8.33,41.25,16.98,22.99,274.63,624.29,251.19,472.9,49.09,46.48,15.61,92.8,6462.32,131.95,120666.96741105092,614191.7018673448,611645.494896954,20.0,True,True,True,True
