scenario_id,arrival_rate_mean,res_Pharmacist_amount,res_Pharmacist_cost,res_Technician_amount,res_Technician_cost,res_Pharmacy_Information_System_amount,res_Pharmacy_Information_System_cost,el_sid-532DCBA6-2EA6-435D-AA1E-8B5115299C25_duration,el_sid-582150C6-EBEA-4A55-8E1D-7F0CA0B8CA54_duration,el_sid-2A37B8CB-663C-4265-839A-282F772E84CD_duration,el_sid-E0879ACC-9536-498C-BA79-DA8902BE9B34_duration,el_sid-4AE2ED27-9C67-481A-9168-772F2443AC40_duration,el_sid-C12EBC64-C7FC-447C-B752-63144C613AE3_duration,el_sid-5C5825C2-B65C-45BE-A3ED-994F57BB36F6_duration,el_sid-6476CFCF-4619-47E1-AAB6-E759EBBCFA19_duration,el_sid-4C7E683B-8A7A-4FC5-9BFE-7E06CB00DD9A_duration,el_sid-B3B7EE72-DC71-4E7F-8294-7D1D0931D128_duration,el_sid-A8BB4918-B634-4771-B746-709A2319BB3A_duration,el_sid-8B110648-DDB2-4073-B0E5-58F8A11C3BC1_duration,el_sid-780ADF48-2A4E-474C-949B-400E8E093FAB_duration,kpi_total_cost,kpi_cycle_time,kpi_waiting_time,n_reps_used,converged,converged_wait,converged_cost,converged_duration
3722.0,15772.61,11.0,51.21,2.0,70.32,2.0,17.61,91.64,34.87,12.05,256.86,271.48,592.28,522.94,33.25,73.24,16.42,96.71,8514.39,86.11,84368.70936414415,64081.39781143789,58839.23964107328,59.0,True,True,True,True
3723.0,10979.39,6.0,62.53,5.0,39.29,2.0,22.92,56.73,17.81,9.14,164.04,162.22,424.53,233.75,55.86,59.71,7.14,111.15,4035.96,44.99,41980.9954382055,21355.68648653468,18647.51265119999,7.0,True,True,True,True
3724.0,15161.34,8.0,19.23,5.0,53.7,2.0,21.88,109.79,37.05,22.37,135.61,541.56,535.51,379.73,53.05,52.46,10.58,64.45,5193.19,133.44,43486.18054091822,21989.574708229884,18099.932841699105,8.0,True,True,True,True
3725.0,7965.59,9.0,51.18,3.0,20.15,1.0,15.42,106.23,21.92,6.41,119.83,567.56,242.75,317.72,20.29,47.28,9.51,55.43,3677.23,149.29,38042.66743250271,29802.497914119984,28319.509063493515,12.0,True,True,True,True
3726.0,14469.81,2.0,78.91,5.0,31.38,1.0,22.12,63.05,17.09,11.73,161.92,367.69,308.67,140.91,24.4,48.22,22.18,86.36,8966.43,40.33,47406.82096022486,25727.613498086823,19608.55795449609,6.0,True,True,True,True
3727.0,14828.88,4.0,100.16,5.0,15.13,1.0,9.87,69.58,11.43,20.93,214.09,208.77,316.71,144.34,44.53,27.94,9.54,71.87,2428.52,143.64,16566.58155919001,19088.290592517107,17126.942654009625,10.0,True,True,True,True
3729.0,14402.66,9.0,97.33,8.0,72.02,2.0,22.69,126.2,16.65,4.13,123.01,551.42,521.04,636.91,54.38,15.41,17.04,112.73,2792.19,146.21,46128.36834934162,19455.768799312653,16792.47962872561,9.0,True,True,True,True
3730.0,18797.64,10.0,89.88,6.0,12.29,2.0,20.36,136.18,28.04,14.16,63.79,178.37,181.38,289.09,51.44,47.46,13.35,92.08,1743.77,149.38,10962.306087611876,18215.179472711392,16492.060830020546,6.0,True,True,True,True
3732.0,16289.42,5.0,94.33,3.0,66.43,2.0,13.37,36.1,8.98,6.57,72.59,463.91,594.63,134.2,53.16,20.48,21.92,133.41,1969.05,33.08,24768.38287153817,18750.266069755355,17372.080431042,5.0,True,True,True,True
3733.0,5978.2,11.0,83.01,6.0,49.59,1.0,10.99,62.77,17.08,7.76,190.14,672.26,536.41,500.12,67.94,24.68,19.77,94.26,2046.94,114.34,70262.1727438732,20123.77472322236,18677.04904529955,5.0,True,True,True,True
3734.0,18196.87,11.0,27.79,5.0,21.51,1.0,4.82,68.93,28.99,11.11,234.49,152.65,503.15,541.67,70.7,37.09,14.3,56.82,6711.03,92.92,23975.73735550836,23742.464091295544,18535.38584915749,8.0,True,True,True,True
3735.0,14713.17,11.0,109.62,2.0,48.69,1.0,20.32,132.98,17.18,18.86,194.63,240.95,212.7,289.26,36.86,15.7,14.7,105.56,7586.16,41.61,63425.28705873167,56108.12357305716,51834.26557783596,45.0,True,True,True,True
3736.0,12602.42,10.0,94.98,3.0,18.09,2.0,12.01,132.62,32.73,13.0,289.03,567.6,271.39,399.46,69.57,24.29,22.77,47.94,6382.11,139.75,32899.19756900769,33450.45660593578,29568.06137004208,17.0,True,True,True,True
3737.0,17529.93,4.0,80.22,4.0,33.02,1.0,22.43,143.22,35.85,23.83,279.33,517.75,480.16,292.56,21.37,33.4,21.93,99.34,8365.32,116.75,42331.41405249106,25657.34610764031,19755.02077872791,16.0,True,True,True,True
3738.0,9442.55,6.0,33.36,5.0,22.18,1.0,12.66,101.77,19.06,11.43,274.95,185.86,384.23,378.38,13.57,30.42,20.28,31.19,5567.91,39.22,39212.91400076212,24691.04833486756,21025.820516525087,5.0,True,True,True,True
3739.0,7848.82,8.0,48.15,4.0,13.52,2.0,15.48,73.23,17.26,7.44,93.94,240.76,513.09,630.99,48.44,50.99,17.57,146.9,2365.84,131.11,30268.78605974298,21346.929381434365,19964.893758816048,5.0,True,True,True,True
3741.0,16905.93,12.0,66.74,7.0,32.02,1.0,6.12,70.39,29.53,5.78,257.78,422.13,500.9,377.72,24.93,56.32,18.54,113.59,6439.89,108.92,34889.84508180215,22517.703745407525,17364.657005193923,5.0,True,True,True,True
3742.0,12793.77,10.0,20.3,5.0,21.58,1.0,5.32,80.08,17.39,13.81,244.77,573.54,471.64,243.82,47.73,41.76,17.61,49.37,6294.15,69.5,29518.195580357267,23419.52494137187,19063.027546129106,6.0,True,True,True,True
3743.0,6209.67,11.0,93.78,6.0,32.59,2.0,8.24,90.09,25.08,23.19,68.13,336.13,273.06,702.8,41.38,23.8,17.22,113.0,7755.04,143.38,106732.52935199373,41528.48924322955,36690.59460340096,15.0,True,True,True,True
3744.0,11637.38,2.0,97.95,3.0,15.79,2.0,11.82,25.91,31.88,17.31,85.59,357.99,518.07,330.63,13.75,41.57,4.03,139.49,8424.13,60.1,32771.52658326627,44985.50179874986,39976.95653449666,23.0,True,True,True,True
3745.0,11069.19,3.0,22.71,3.0,41.6,2.0,19.66,143.06,25.55,8.17,229.11,336.62,162.19,599.92,74.22,42.58,22.22,36.32,2738.12,149.85,38645.64571473315,21860.524330587145,20105.518967829143,7.0,True,True,True,True
3746.0,7946.94,11.0,94.86,8.0,22.27,1.0,24.4,79.29,26.08,6.86,239.58,389.5,330.65,687.55,55.95,56.88,10.65,135.1,8406.73,70.05,69857.29539285036,27936.317853061188,21894.46016527675,8.0,True,True,True,True
3747.0,13502.01,2.0,32.04,7.0,53.82,2.0,18.5,111.08,27.13,15.3,94.57,450.16,166.28,618.02,54.13,69.23,7.09,92.45,6057.6,77.75,59016.46927682175,22708.77870404865,17950.669328687658,7.0,True,True,True,True
3748.0,17902.79,12.0,79.44,6.0,44.24,2.0,5.4,52.16,13.21,7.68,102.42,297.15,388.3,639.82,71.81,60.34,17.74,142.99,7755.12,137.65,48166.24480073067,23863.502657521058,17805.719676521017,7.0,True,True,True,True
3749.0,12915.86,5.0,89.35,3.0,42.15,2.0,15.12,141.67,7.39,14.36,95.66,192.88,183.82,690.77,59.53,37.27,12.3,89.17,2466.57,43.95,27415.137702843247,20737.62577047388,19000.19967647811,6.0,True,True,True,True
3750.0,6959.66,7.0,73.99,6.0,47.4,1.0,14.47,49.3,19.22,8.71,210.57,120.88,138.08,524.78,37.15,35.1,21.7,78.04,3428.25,131.15,67373.33765939593,21800.419469992583,19537.48489049583,5.0,True,True,True,True
3751.0,12245.38,2.0,88.56,3.0,68.33,2.0,17.09,73.37,14.93,7.82,240.52,446.13,366.65,248.54,68.47,30.0,19.48,54.9,3107.44,98.16,51722.267697166986,21152.4336537665,19235.026561100385,5.0,True,True,True,True
3752.0,17325.26,2.0,27.14,8.0,30.76,1.0,24.76,53.74,12.09,7.75,260.25,546.97,333.37,213.03,73.54,37.08,22.9,98.71,5942.35,103.87,29282.467422411846,21700.68565497228,17022.87342480559,6.0,True,True,True,True
3754.0,11296.39,7.0,29.67,3.0,20.48,1.0,8.06,78.01,31.16,20.05,55.08,273.93,415.46,738.77,39.83,32.75,23.75,104.47,4612.0,38.62,26663.431896998056,29647.891804883053,27066.27895383964,17.0,True,True,True,True
3755.0,16433.26,12.0,22.05,4.0,13.53,2.0,13.91,40.95,6.27,15.47,238.45,373.11,494.26,139.43,33.69,70.17,4.96,57.35,5570.18,142.86,15512.696704873848,22270.599685178026,18471.54957471831,7.0,True,True,True,True
3756.0,8223.66,11.0,86.85,3.0,65.67,2.0,5.67,103.64,37.49,19.63,165.37,380.38,105.74,742.04,52.73,23.11,5.84,79.79,2691.82,111.14,70755.77320122578,25979.231354780462,24728.5917061152,14.0,True,True,True,True
3757.0,19685.27,7.0,26.79,8.0,45.74,1.0,10.19,110.98,23.24,14.99,299.77,134.34,545.46,125.13,57.12,44.32,23.23,39.05,5880.0,129.37,35404.57607667806,21474.08887973636,16752.412299830867,8.0,True,True,True,True
3758.0,17088.87,5.0,57.18,1.0,69.18,2.0,14.34,27.83,13.2,8.44,275.32,617.06,452.42,599.69,26.84,27.14,9.5,75.14,2897.01,115.97,37774.09098937168,39585.62372073725,39026.82961964069,5.0,True,True,True,True
3759.0,12790.7,4.0,110.84,2.0,56.18,2.0,11.74,105.98,12.3,8.44,162.1,228.79,357.6,241.53,16.21,36.78,15.72,65.33,2743.83,92.43,39842.75354943242,22052.228106700724,20956.634351443627,6.0,True,True,True,True
3761.0,13430.32,5.0,97.84,4.0,23.1,2.0,15.8,95.65,23.22,14.41,223.46,624.02,131.66,647.97,59.3,46.66,15.67,58.58,5439.1,66.67,32362.87126228922,23785.74054204783,19919.967430076467,8.0,True,True,True,True
3762.0,8374.41,5.0,52.9,7.0,49.0,1.0,11.54,131.51,28.43,12.08,228.42,205.79,397.85,693.01,28.84,41.93,23.93,109.74,6809.62,73.33,103273.49487856016,25623.741107562146,20739.7205349778,7.0,True,True,True,True
3763.0,16370.32,7.0,109.54,4.0,22.83,1.0,10.58,116.6,36.58,10.55,201.52,169.99,248.09,484.43,68.51,18.77,21.23,73.04,6883.86,124.98,30300.538071707608,24379.13717407059,19463.72896263856,10.0,True,True,True,True
3765.0,14221.13,7.0,27.89,3.0,37.84,2.0,18.72,144.33,11.33,22.31,170.07,138.6,122.64,260.62,49.81,20.61,7.15,94.11,4472.31,79.76,31081.92850733093,22532.64233199537,19762.988913531182,7.0,True,True,True,True
3766.0,5797.37,7.0,62.62,4.0,33.22,1.0,18.5,73.74,37.48,15.19,120.9,715.4,291.41,129.13,62.42,52.68,15.59,46.61,2735.59,50.99,55842.318962229096,22515.40479158088,21450.156671472527,11.0,True,True,True,True
3767.0,16293.48,10.0,90.8,6.0,68.8,2.0,14.76,146.05,28.32,9.78,123.58,133.99,596.5,639.66,71.21,57.39,13.47,118.44,5039.59,75.44,57905.590938425004,21856.810536375964,17716.052809143417,7.0,True,True,True,True
3768.0,9504.82,11.0,97.36,7.0,27.35,1.0,21.47,43.91,27.36,17.72,183.25,461.59,451.86,571.67,16.77,69.53,16.01,97.89,6754.88,34.02,51596.139688941024,24178.81479544562,19347.775475183884,5.0,True,True,True,True
3769.0,18759.84,3.0,98.29,6.0,64.61,1.0,23.07,117.66,6.01,23.38,218.63,355.0,356.81,531.43,36.04,54.05,5.05,24.81,1515.94,147.32,24269.071749022183,18647.443772678467,16866.423481240574,11.0,True,True,True,True
3772.0,18738.25,7.0,56.43,7.0,70.81,1.0,14.04,118.77,9.37,15.54,241.98,475.05,248.46,483.96,65.22,53.79,7.08,34.01,3614.65,138.15,37438.72051897557,20030.695396396783,16797.842498723796,8.0,True,True,True,True
3773.0,8226.55,3.0,80.21,7.0,54.19,2.0,12.57,128.7,36.65,20.23,180.16,579.07,394.5,448.36,69.73,43.1,11.88,92.46,4014.31,61.01,78453.8428937276,21614.12868465179,18584.39246656201,6.0,True,True,True,True
3774.0,12998.29,2.0,53.22,4.0,69.57,2.0,22.03,24.35,20.07,21.97,265.84,350.25,221.88,156.49,36.61,32.03,11.07,125.21,1860.12,67.69,30772.26360238776,18731.183645194888,17255.676001131782,8.0,True,True,True,True
3775.0,15238.92,6.0,112.05,1.0,14.48,1.0,23.45,102.82,12.58,4.86,116.08,592.26,497.48,399.53,47.51,38.85,21.0,108.12,3981.14,125.27,17376.103810968332,129090.49909604632,128239.99679404276,75.0,False,False,True,False
3776.0,13295.81,8.0,105.46,8.0,25.66,1.0,6.24,51.49,12.3,19.41,109.6,498.58,123.81,318.9,64.76,61.0,11.91,70.28,7235.12,47.46,42327.18825195591,23444.79962384955,18017.787726978928,6.0,True,True,True,True
3777.0,18301.93,6.0,85.77,1.0,50.63,1.0,22.81,116.47,33.14,23.07,116.46,478.32,319.59,324.39,69.13,46.32,22.26,125.84,1531.1,47.61,17717.002129482888,21038.29899418322,20612.35286283938,9.0,True,True,True,True
3778.0,16241.8,4.0,27.28,2.0,46.84,2.0,18.14,68.15,30.07,17.68,186.52,606.67,483.55,121.49,30.93,43.72,8.29,141.85,4346.77,75.8,32148.05031329321,25197.02683107655,22988.556634236404,15.0,True,True,True,True
3779.0,12433.56,7.0,98.23,2.0,64.51,1.0,9.06,142.49,35.47,10.93,213.63,207.48,531.65,195.13,72.45,66.5,21.93,81.55,1518.95,87.14,28213.85224163783,19702.141208212688,18834.23872480251,7.0,True,True,True,True
3781.0,16598.32,6.0,94.97,2.0,19.85,2.0,18.35,99.55,16.81,4.63,130.87,410.43,383.9,561.0,44.58,60.86,23.99,128.73,5825.04,37.03,25930.889515390783,35922.3703770827,32613.325122497125,8.0,True,True,True,True
3782.0,9710.04,9.0,68.52,3.0,74.93,1.0,15.36,112.84,35.24,8.47,117.47,155.49,479.23,293.26,15.16,31.37,4.11,112.83,5637.81,40.08,98499.75587462298,37114.49548277762,34285.6387984179,29.0,True,True,True,True
3783.0,15555.43,9.0,44.75,1.0,51.27,2.0,8.93,54.59,13.15,19.32,273.15,675.98,501.51,334.5,12.13,17.94,5.33,106.7,3694.8,103.57,35390.88779612757,58789.34466855661,57768.41663983587,47.0,True,True,True,True
3784.0,12805.28,9.0,66.17,3.0,18.92,2.0,22.93,30.0,36.91,5.32,133.49,611.58,560.26,308.33,41.53,50.65,12.96,130.89,6431.0,127.03,27767.762762943337,31320.004747074807,27561.21916811078,24.0,True,True,True,True
3786.0,17194.36,7.0,54.27,6.0,20.33,1.0,4.53,100.84,6.62,16.01,293.16,283.04,226.12,565.49,44.77,53.84,20.64,77.04,6754.85,94.95,27451.93904825228,23660.947689641427,18259.696862569872,9.0,True,True,True,True
3787.0,9814.51,7.0,44.18,5.0,52.36,1.0,19.71,104.72,22.35,7.41,134.87,525.34,134.18,662.16,15.6,48.6,24.96,128.0,4392.57,79.8,68058.68043418556,23018.67639356277,19925.749749549777,6.0,True,True,True,True
3788.0,12478.56,8.0,81.68,6.0,55.24,2.0,23.9,121.27,37.43,14.9,179.65,408.55,111.38,742.22,27.6,65.39,12.66,97.82,2440.28,51.29,41879.06643845892,20126.85107261539,17767.029907442713,6.0,True,True,True,True
3789.0,8159.04,7.0,94.38,7.0,39.69,2.0,13.38,75.97,11.61,14.4,240.2,275.03,576.0,587.65,46.56,60.46,11.59,116.44,4071.24,60.6,68806.87404795391,21638.57551092132,18539.13331747102,5.0,True,True,True,True
3790.0,7424.45,6.0,110.29,6.0,31.16,2.0,23.41,82.36,34.45,18.62,146.24,518.03,392.14,193.86,59.09,65.26,11.77,68.38,8135.36,61.04,91933.39560774386,32294.521481421965,27255.85548228887,6.0,True,True,True,True
3791.0,18614.01,10.0,26.2,5.0,48.48,2.0,20.04,135.26,11.49,6.18,281.69,379.91,590.63,633.25,31.49,24.29,13.87,50.61,8119.24,145.99,52989.770881426,24805.63705343599,18578.425619542384,9.0,True,True,True,True
3792.0,11202.16,5.0,63.39,8.0,18.98,1.0,9.65,87.6,24.82,15.65,116.76,193.35,415.84,523.66,58.53,63.23,18.79,31.72,2542.4,42.0,21197.99592918692,19754.24016711332,17403.31027783976,6.0,True,True,True,True
3793.0,18380.45,2.0,43.9,4.0,26.0,2.0,19.2,27.65,36.33,5.47,276.37,194.55,517.67,181.23,65.28,34.3,4.92,30.99,4315.71,81.22,19623.893220003018,21153.16614473134,17925.40315995988,6.0,True,True,True,True
3794.0,18362.57,11.0,86.26,5.0,37.68,2.0,21.31,52.24,25.75,13.42,101.4,479.29,348.36,471.9,56.92,53.04,4.53,65.53,4429.88,111.97,28958.654726636305,21055.62262974203,17493.733162740373,7.0,True,True,True,True
3796.0,17566.0,4.0,93.42,5.0,56.05,2.0,15.04,50.71,15.62,10.78,253.1,148.28,270.69,666.15,48.92,60.26,22.64,45.92,7838.67,38.93,60524.73484432332,24736.19875676412,18846.12022965822,8.0,True,True,True,True
3797.0,18994.76,2.0,63.89,8.0,47.09,1.0,6.15,25.68,18.25,11.4,113.38,215.17,415.4,711.26,56.23,73.82,12.91,88.72,7608.18,67.29,48071.44065912231,23284.703520051327,17214.252882924076,5.0,True,True,True,True
3798.0,14602.53,3.0,32.17,5.0,26.57,2.0,21.48,83.73,31.54,5.78,231.55,527.57,342.04,413.71,27.48,34.08,15.13,35.99,6510.09,24.07,33784.309374091594,23535.8154157271,18741.66523644389,7.0,True,True,True,True
3799.0,10899.41,5.0,67.44,2.0,50.49,2.0,5.26,67.3,8.04,4.26,170.31,608.59,250.09,676.02,18.63,44.86,13.53,59.55,5116.78,71.41,62265.25501296223,60681.8088784931,58308.4410179891,67.0,True,True,True,True
3800.0,14965.14,3.0,72.91,6.0,29.39,1.0,14.12,73.16,26.73,16.57,84.58,339.51,133.14,477.72,31.48,52.74,22.87,108.86,8129.61,123.99,39587.685444029645,24544.37259356022,18549.7537614466,10.0,True,True,True,True
3801.0,16463.86,3.0,96.01,1.0,37.56,2.0,24.36,134.16,36.8,19.79,293.58,298.58,596.47,697.92,29.65,27.59,13.67,113.78,3510.79,130.68,29767.430351535244,60022.6841834008,58884.70072963116,55.0,True,True,True,True
3802.0,9452.36,3.0,27.17,8.0,57.71,2.0,12.06,103.27,7.05,8.76,164.74,254.22,267.53,274.15,27.81,45.82,19.97,75.89,6814.06,149.28,97020.25757164364,23596.80241113898,18620.27711556066,5.0,True,True,True,True
3803.0,10158.47,3.0,86.42,7.0,19.57,2.0,6.25,134.12,23.53,23.84,215.86,157.21,498.99,553.78,56.6,33.61,17.55,69.08,5635.34,65.89,44931.660340962895,22936.275211404427,18675.564269221915,5.0,True,True,True,True
3804.0,11072.05,7.0,63.93,4.0,51.61,2.0,10.09,28.08,15.12,16.41,233.1,312.51,211.68,722.32,36.59,32.58,9.7,148.69,7615.03,127.02,88817.14831236507,33817.0898337609,28837.85051632217,14.0,True,True,True,True
3805.0,16266.26,11.0,91.46,6.0,22.26,1.0,16.29,33.17,16.02,15.67,242.65,744.09,522.56,564.95,23.93,13.43,18.2,61.12,6069.17,56.44,25776.366002583345,22876.380926354657,18031.708754243144,7.0,True,True,True,True
3806.0,5452.71,7.0,48.38,5.0,49.18,1.0,9.13,53.36,16.7,23.25,268.73,449.8,249.57,464.35,55.1,64.35,10.87,148.79,8886.87,90.98,162249.4690768981,297518.9999972618,292741.9710494515,75.0,False,False,True,False
3807.0,10652.79,9.0,90.0,3.0,61.26,2.0,24.21,138.24,27.12,6.81,215.5,489.77,245.42,349.64,69.91,25.84,14.12,133.48,8878.29,35.12,117654.25789873976,65542.08182744049,60088.06490693484,12.0,True,True,True,True
3808.0,7188.49,6.0,103.21,4.0,43.71,2.0,23.8,43.85,32.87,22.44,79.58,618.46,140.02,481.01,74.34,19.28,21.6,26.98,2920.82,106.95,65246.393257088224,22686.802984814585,21278.90061381511,5.0,True,True,True,True
3811.0,16117.63,8.0,61.93,1.0,32.24,2.0,11.72,85.14,28.39,9.18,112.22,460.09,574.44,443.49,22.89,35.46,17.95,52.07,4633.81,74.04,26186.201421774727,258751.4974350193,257619.1269429447,75.0,False,False,True,False
3812.0,9352.27,7.0,68.08,6.0,21.68,1.0,18.94,125.77,13.93,15.24,124.0,720.32,273.56,655.5,17.81,38.85,23.65,54.33,3929.48,44.89,39739.57612654594,21814.34435703924,18787.005025389182,5.0,True,True,True,True
3813.0,7875.39,4.0,43.14,3.0,16.86,2.0,21.97,125.07,37.02,9.71,110.9,303.14,502.92,614.58,57.53,41.68,5.89,40.01,4523.94,148.32,38919.71330081439,41912.21339029073,39803.97935062689,32.0,True,True,True,True
3814.0,15579.64,7.0,63.2,2.0,19.58,2.0,15.37,77.38,19.5,8.29,136.52,363.63,390.56,132.09,63.56,66.62,12.05,83.18,6721.51,113.95,27264.08991338434,39884.38054757354,36272.26043776984,29.0,True,True,True,True
3815.0,19538.22,8.0,63.05,8.0,32.02,2.0,9.29,143.58,36.92,24.35,162.16,643.39,473.48,720.91,61.7,63.3,7.21,106.87,6623.88,30.74,31429.57180759364,22986.734407980577,17236.060747562773,6.0,True,True,True,True
3816.0,7601.33,6.0,41.14,3.0,49.72,2.0,8.92,132.4,36.93,4.97,170.77,359.23,563.21,158.09,22.56,54.73,13.6,85.83,2086.41,70.65,49720.36714871773,20758.35584421734,19792.085527259816,6.0,True,True,True,True
3817.0,8818.25,6.0,74.88,7.0,34.85,1.0,22.44,76.13,25.89,21.64,135.16,340.02,574.37,476.73,25.65,37.98,4.57,62.18,2669.06,42.55,36850.91842093448,19682.24752228624,17533.92087360907,5.0,True,True,True,True
3818.0,14643.25,4.0,88.06,7.0,67.68,1.0,5.12,127.09,11.62,16.33,136.13,196.15,108.1,308.57,36.1,41.3,12.23,58.24,4495.39,99.09,56532.20668651829,20874.41453329,17318.149154369876,7.0,True,True,True,True
3819.0,12405.86,6.0,99.42,5.0,36.86,2.0,17.81,143.01,14.86,13.52,284.67,288.34,377.74,162.11,71.22,37.06,19.73,131.05,8442.1,132.54,64927.84458931723,26132.134565550936,20400.85327901712,8.0,True,True,True,True
3820.0,10613.19,4.0,88.4,6.0,33.91,1.0,11.03,137.67,28.61,8.7,60.79,275.32,485.71,250.87,65.72,72.79,23.03,139.75,2933.66,71.88,34419.236244574146,19651.446823820625,17410.887361730667,5.0,True,True,True,True
3821.0,11538.48,11.0,103.97,2.0,54.89,2.0,7.45,143.19,11.83,24.22,148.52,259.87,250.87,174.86,35.21,16.99,5.48,69.75,3666.6,49.07,45737.63086048181,29470.40406530555,28078.3603155444,20.0,True,True,True,True
3822.0,15274.91,12.0,82.94,2.0,20.04,1.0,13.58,67.31,17.89,20.71,183.44,236.22,423.33,600.33,12.0,67.12,8.31,127.38,7979.08,31.7,30445.010175196006,58481.52591564613,53708.75833541702,48.0,True,True,True,True
3823.0,7716.98,2.0,35.05,6.0,50.53,1.0,16.8,73.57,13.76,21.3,66.92,373.16,495.52,219.29,51.66,74.34,24.83,132.77,3162.39,97.41,58134.69658456869,20600.261616362062,18497.80539100757,5.0,True,True,True,True
3824.0,17164.62,12.0,72.87,1.0,72.38,1.0,24.67,32.33,19.68,24.78,278.35,171.24,265.28,180.09,43.03,70.43,15.74,123.77,5169.8,61.67,51425.186449329776,208427.2834398943,206949.6710794365,75.0,False,False,True,False
3825.0,18495.42,11.0,86.78,4.0,35.07,1.0,20.95,67.14,26.64,9.52,274.09,709.48,506.96,572.76,54.86,31.08,22.38,131.63,5165.71,73.9,30516.63119188259,22483.40787205651,18472.51760726372,8.0,True,True,True,True
3827.0,9416.15,2.0,53.42,8.0,20.54,2.0,17.7,31.61,14.57,7.19,59.41,292.77,207.74,496.66,52.9,19.54,10.47,28.59,2909.91,131.06,23563.22883568244,19751.81517733051,17386.15926894891,7.0,True,True,True,True
3828.0,9217.21,2.0,45.72,4.0,74.53,2.0,8.12,64.5,25.84,10.4,243.22,509.42,342.41,382.71,41.14,19.49,7.93,93.12,4269.35,140.15,85603.93316099145,23884.16031106219,21260.12816675146,6.0,True,True,True,True
3829.0,14189.95,8.0,69.54,8.0,13.12,1.0,21.75,27.09,15.77,7.01,282.86,354.92,482.8,363.09,50.1,23.78,7.1,137.25,2649.13,62.79,14948.916713917535,19181.18462793055,16777.045890458747,9.0,True,True,True,True
3830.0,12724.05,12.0,67.74,8.0,64.39,2.0,6.98,96.06,15.6,20.92,142.48,600.22,477.52,229.26,52.61,55.44,17.09,49.07,1791.19,147.02,32015.834540770804,18548.98787544616,16823.624530692316,5.0,True,True,True,True
3831.0,17858.11,6.0,102.54,7.0,39.64,2.0,7.79,145.5,32.54,19.48,160.57,355.34,228.94,658.87,46.8,59.64,16.6,80.15,2541.2,76.95,24954.47423910868,19561.74201558552,16963.48854983811,5.0,True,True,True,True
3832.0,15771.14,2.0,91.7,1.0,16.54,1.0,23.93,70.12,21.63,17.2,167.45,411.59,419.02,741.64,64.3,47.51,19.37,50.2,4115.5,112.12,16744.48225586657,268139.82247310405,267157.96494786866,75.0,False,False,True,False
3834.0,14937.23,6.0,50.2,8.0,49.69,2.0,24.12,121.61,17.37,6.08,196.29,563.02,290.12,349.54,16.3,19.58,17.23,24.18,4359.82,28.16,40871.9902414324,20856.08814913216,17260.051082177877,6.0,True,True,True,True
3835.0,14288.58,11.0,109.6,5.0,25.61,2.0,9.76,35.56,23.42,6.17,125.44,356.51,101.62,214.17,37.11,28.76,22.69,73.22,7992.74,83.22,41045.84252720138,24702.20573254022,19232.58631263344,5.0,True,True,True,True
3836.0,17559.16,3.0,94.6,5.0,13.06,2.0,13.59,109.7,22.96,24.96,65.65,619.79,182.5,527.59,19.3,69.24,24.52,148.24,6995.2,75.7,21048.272395760578,23728.93220437629,18490.33585382788,5.0,True,True,True,True
3837.0,19141.04,2.0,65.42,8.0,48.33,2.0,23.03,149.29,23.48,9.15,230.26,482.42,333.41,688.93,74.26,63.16,19.83,146.84,7489.61,54.86,49489.16058973537,23594.04352643169,17359.966312407738,6.0,True,True,True,True
3838.0,12592.01,10.0,58.9,7.0,36.3,2.0,9.94,133.68,13.98,6.13,68.28,745.19,268.66,139.16,45.0,21.62,23.01,65.05,8459.87,128.85,62126.35718717734,24428.311070755804,18455.71189499413,8.0,True,True,True,True
3839.0,16731.54,7.0,63.61,8.0,15.38,2.0,19.37,117.2,33.64,4.66,120.91,632.31,195.62,349.88,49.61,12.18,12.81,119.32,5697.3,67.34,19950.25472188495,21619.284818153898,17099.17577570075,7.0,True,True,True,True
3840.0,14224.61,10.0,35.16,1.0,15.81,1.0,4.36,45.44,14.62,22.38,53.76,240.15,501.54,295.48,52.5,20.33,5.68,65.05,2214.07,66.26,14379.229891995745,31589.60675508993,31602.6050086568,9.0,True,True,True,True
3841.0,17818.21,2.0,52.45,6.0,14.08,1.0,23.97,28.22,25.78,14.36,252.76,122.71,263.14,535.84,71.56,12.9,5.68,95.33,3270.55,98.16,16179.906639635068,19767.3129614712,16881.42280779764,6.0,True,True,True,True
3842.0,8303.9,7.0,70.85,7.0,59.36,2.0,20.2,110.37,12.08,9.51,267.73,549.01,550.2,424.83,40.04,14.88,4.38,141.79,5051.29,37.06,96680.82408707192,22760.96408374984,19120.42952812296,6.0,True,True,True,True
3843.0,9671.71,5.0,62.75,3.0,23.17,2.0,4.81,32.78,9.78,7.74,216.88,504.73,504.55,423.24,54.06,70.57,4.22,33.04,6844.02,80.15,49763.83614207649,52622.92880983618,48835.51943223889,24.0,True,True,True,True
3844.0,12973.71,6.0,47.68,2.0,18.37,1.0,20.54,67.1,35.57,7.64,118.9,282.98,271.35,237.91,37.83,46.86,12.96,33.65,5319.03,48.13,25861.501694410752,39127.28109307472,36635.53550387344,30.0,True,True,True,True
