scenario_id,arrival_rate_mean,res_AML_Investigator_amount,res_AML_Investigator_cost,res_Applicant_amount,res_Applicant_cost,res_Appraiser_amount,res_Appraiser_cost,res_Clerk_amount,res_Clerk_cost,res_Loan_Officer_amount,res_Loan_Officer_cost,res_Senior_Officer_amount,res_Senior_Officer_cost,el_node_fb6142cf-431e-49a2-8278-0ab153e033d9_duration,el_node_72f9366b-1a12-44b3-9d62-12151a3c986b_duration,el_node_b7b69815-2300-45c0-b795-b10641e4997f_duration,el_node_e96c5ddd-ce95-4d1c-b20e-4236a5ede724_duration,el_node_4aac3e09-f63b-4091-b1dc-382ae5799d24_duration,el_node_ec71f837-04b3-439c-8f5b-6c03f40ba4a9_duration,el_node_3fd5220c-2503-4b5d-a543-78dbeee830c9_duration,el_node_2dee630f-fe8e-4719-8b0b-546b1310b27d_duration,el_node_4eb5f5ad-92ef-41f7-9814-f2df60a90301_duration,el_node_a9e6f8b0-d94c-42cc-ab3f-ed02e0faa62e_duration,el_node_a265a23b-82f9-446b-8167-ad6c1655e313_duration,el_node_74bde187-ed90-4355-a7b0-2229bd9210e2_duration,kpi_total_cost,kpi_cycle_time,kpi_waiting_time,n_reps_used,converged,converged_wait,converged_cost,converged_duration
7437,8713.54,10,37.67,40,26.8,10,34.31,6,10.63,5,22.18,4,28.95,74.98,4058.2,8031.44,1535.3,268.27,257.79,171.6,3628.32,739.21,758.48,450.63,1738.16,93462.4167573544,27686.77048348858,21414.140206641056,11,True,True,True,True
7438,7602.42,8,34.07,22,28.92,3,12.03,7,20.08,7,43.61,2,32.75,351.85,2032.36,5148.86,386.34,621.93,267.88,500.4,4081.79,577.01,253.71,1303.97,983.33,83317.68752533334,28011.26050264387,24478.549735963526,8,True,True,True,True
7439,12267.26,5,26.65,52,42.6,10,19.29,5,10.39,2,40.39,1,19.62,164.6,2738.92,2117.95,1468.32,214.94,141.93,474.12,2026.67,988.82,390.33,369.47,561.58,32020.06567213613,24236.548334088555,20148.17081272128,8,True,True,True,True
7440,12563.52,9,47.46,110,37.83,3,8.67,7,49.93,6,27.18,4,38.27,202.58,3343.32,7508.17,872.61,447.77,154.13,221.99,3387.97,314.76,940.2,941.14,735.39,60853.99148503081,27842.99511534247,23127.53001016451,8,True,True,True,True
7441,7284.59,11,29.61,104,14.54,7,41.32,7,31.67,3,44.98,2,21.13,165.42,3086.82,7879.99,1045.7,486.41,239.83,548.21,2938.33,495.19,731.97,468.86,2002.62,106343.91680038118,27530.3602983308,21993.598047775475,5,True,True,True,True
7442,12759.03,10,46.64,34,21.6,5,37.06,10,23.97,4,8.04,1,46.62,118.98,4424.23,6876.48,1809.75,164.0,245.44,215.6,2049.37,1333.28,668.4,401.16,1713.17,70146.76252377123,29553.037028724528,24499.97899143332,13,True,True,True,True
7443,6819.61,5,25.39,125,40.06,4,18.84,4,13.31,3,42.4,4,28.61,270.77,4543.74,2232.86,1733.7,268.09,127.81,747.04,3217.22,340.63,166.95,748.2,772.58,82060.49902761904,42092.88323774447,38895.1396162012,9,True,True,True,True
7444,6088.52,7,37.66,117,40.29,5,8.29,3,19.32,4,41.29,4,13.47,285.96,2972.4,7772.83,952.53,504.13,122.79,683.74,927.45,502.69,167.01,2114.88,1529.9,83824.78554362153,34311.90284061202,28981.66769849307,8,True,True,True,True
7445,7581.15,5,17.23,99,26.13,5,14.75,6,45.7,6,16.55,4,13.83,294.14,2782.27,1861.18,922.04,233.28,81.27,142.41,3601.18,1251.97,719.63,1511.99,926.52,74380.35916813655,30191.130348097508,25896.99859774519,11,True,True,True,True
7446,13968.22,10,29.06,100,38.87,4,26.41,20,13.36,2,15.05,3,16.45,124.9,1628.22,4958.75,858.6,451.13,178.37,234.4,2771.72,917.62,231.69,1939.15,1219.58,33632.064899972065,27069.97769543368,22031.731029011706,6,True,True,True,True
7447,5201.14,10,30.51,88,30.53,12,42.27,6,32.45,9,17.72,2,32.1,136.53,3261.68,6790.4,1324.9,202.73,108.01,542.05,1457.06,1066.68,936.52,1423.37,1280.99,147258.30318468405,30519.662490989085,24609.78426046717,6,True,True,True,True
7448,12622.22,4,31.13,116,30.95,8,22.08,7,9.55,9,18.74,5,48.88,65.81,2800.59,5352.05,1938.0,476.15,90.24,659.0,2399.56,1503.98,762.9,1594.36,1869.5,48931.76526268341,28494.58624830825,22283.3637059493,6,True,True,True,True
7449,13074.59,7,49.55,32,22.76,11,40.13,8,12.57,6,15.93,4,23.82,253.48,3050.79,1895.95,703.65,151.1,96.39,241.59,3930.69,1299.58,407.4,1773.9,1835.73,67782.10978316024,27858.485611119977,21384.954516748003,6,True,True,True,True
7450,4317.13,11,44.22,95,41.44,3,19.53,16,39.53,8,9.4,3,44.83,158.35,4184.68,8712.99,736.76,614.47,278.41,654.11,3339.78,1464.25,245.48,2255.22,910.67,199489.91833124365,506406.5753560808,503787.4184805218,20,True,True,True,True
7451,12638.5,3,35.5,119,35.89,8,48.42,4,36.88,3,9.38,3,44.75,370.78,3440.1,8436.82,558.58,362.55,216.07,598.1,3977.26,1528.9,819.78,1136.18,417.0,80061.07852271917,33641.14201575767,28004.521334747915,12,True,True,True,True
7452,14073.74,12,24.85,109,44.1,12,12.39,17,40.32,10,13.53,3,8.88,247.41,2922.61,6102.14,1265.58,602.69,234.04,198.64,2116.51,384.06,923.19,1728.95,880.94,36931.30550338503,25347.408552124907,19001.67084112236,10,True,True,True,True
7453,8948.04,4,22.45,21,32.02,7,31.46,15,37.19,3,29.05,1,41.45,104.66,4083.46,6538.91,1622.7,324.82,153.94,248.77,3884.26,1402.18,486.06,1120.32,815.43,102771.29264057436,33103.319142797576,29316.84179833489,17,True,True,True,True
7454,11321.7,6,25.24,92,9.77,9,35.63,15,27.77,4,37.57,5,9.69,324.03,4231.7,2167.47,1761.54,174.04,68.43,694.54,1238.83,363.45,956.63,1092.89,1923.39,62263.94348097123,26542.51433937435,20435.81001718141,5,True,True,True,True
7455,10432.25,7,32.69,96,47.44,12,38.9,16,29.32,6,21.12,1,40.54,312.33,750.51,7535.24,1941.15,376.5,265.07,593.34,2119.82,1425.35,359.14,1357.54,921.49,64297.43275375558,26322.8262929891,20844.69130437191,8,True,True,True,True
7456,5013.15,10,28.35,53,19.98,12,35.63,19,30.32,9,22.44,5,22.83,288.16,3012.39,6538.57,966.25,299.04,85.56,508.31,3986.66,1348.78,417.61,1428.19,471.78,157553.4712030675,28835.71255225799,24036.7726699076,6,True,True,True,True
7457,5991.93,4,40.99,109,28.55,7,49.88,19,24.53,8,40.19,3,42.71,84.23,2731.09,8639.55,642.8,237.1,232.8,388.19,1209.2,590.14,429.21,2268.76,494.36,130582.44199278516,26788.48178634633,22160.087500042897,6,True,True,True,True
7458,6168.38,5,27.42,42,31.8,6,10.84,16,12.25,3,28.79,5,29.84,211.77,4243.87,3384.47,1893.45,560.46,210.3,695.71,1779.67,1348.98,459.9,736.2,490.53,67827.64830976464,32093.53333079396,29533.27094720563,6,True,True,True,True
7459,7963.84,10,14.31,28,48.07,10,22.2,17,33.42,6,20.12,2,10.61,171.15,4036.61,2062.63,426.8,489.36,276.96,212.76,3481.38,313.52,488.39,1785.88,1266.66,64962.61506162072,27374.36666030164,21638.21112572363,7,True,True,True,True
7460,10860.73,4,10.9,93,12.63,3,28.12,6,36.65,4,11.75,5,9.47,327.57,1388.18,5996.45,474.48,459.28,187.81,626.24,2635.2,410.52,637.18,2098.28,1994.04,33295.10464481768,27305.1653566514,22265.236146377803,5,True,True,True,True
7461,12497.99,3,49.02,27,38.22,8,14.5,6,34.75,8,37.24,4,34.44,213.76,3312.4,1460.23,624.21,588.92,72.46,709.77,928.09,1531.86,803.95,1325.1,576.99,47845.280369892855,26302.753228243397,21113.08903778635,6,True,True,True,True
7462,13065.91,4,8.93,41,36.51,10,26.13,19,44.94,7,37.78,2,38.45,75.26,3332.74,5902.59,1424.51,342.51,68.97,485.48,4353.46,1355.98,901.7,764.42,2000.71,63799.30362398658,30305.118100091604,24482.41439991802,7,True,True,True,True
7463,4100.8,12,40.3,94,34.21,5,8.84,12,39.76,9,47.6,3,28.86,172.72,802.27,2573.76,346.12,205.87,116.27,722.42,3197.66,650.05,885.88,1891.46,1457.98,180387.95838901383,27244.070716043123,22325.94132945092,6,True,True,True,True
7464,7735.55,4,43.5,21,17.06,3,30.5,7,47.75,3,13.57,4,25.37,82.12,2600.4,2800.76,1435.81,415.66,228.82,453.32,3412.09,605.76,682.14,444.59,1928.12,109286.64072358032,33278.854194669475,31657.357346895573,18,True,True,True,True
7465,7106.3,4,47.01,71,22.42,12,48.01,17,18.54,8,13.3,4,23.34,130.62,4440.84,4893.7,540.52,443.57,123.32,580.89,1093.61,654.12,972.92,578.59,1425.32,104157.49483224956,26577.19945729861,21202.31372128107,5,True,True,True,True
7466,4698.93,7,46.9,52,43.39,5,16.88,12,22.11,4,18.09,1,47.68,151.56,4088.15,7872.67,947.11,116.5,77.23,273.2,2168.54,423.36,889.07,1195.27,1657.44,146141.54684140388,57002.10035883709,54157.102397131326,8,True,True,True,True
7467,12226.46,2,42.44,20,24.88,9,42.92,12,45.96,4,49.36,2,47.32,176.92,4432.15,5402.6,594.51,495.1,197.97,375.79,4218.24,406.71,837.86,1119.69,855.48,97160.4567373027,44828.22859374905,41027.29004407997,12,True,True,True,True
7468,9390.13,2,41.82,50,29.78,11,11.51,4,20.92,4,20.94,1,17.02,310.53,3586.35,5714.22,1120.83,207.31,194.52,210.93,4177.71,1415.45,222.35,2129.75,2052.51,82550.84069322678,70774.34878865744,65828.32593206862,11,True,True,True,True
7469,13352.95,2,27.07,83,42.06,8,16.27,6,45.29,3,27.47,3,34.38,265.98,2854.26,7721.39,1688.85,185.98,198.74,396.07,2729.49,652.63,276.78,732.64,1904.67,55402.31206543135,29575.57580546412,25206.65312607702,19,True,True,True,True
7470,12734.89,5,38.55,95,18.91,3,27.93,10,17.03,10,13.72,5,45.8,261.51,1401.59,3717.66,576.63,389.37,276.08,628.74,3471.48,1494.72,319.71,2100.63,848.81,47445.31360020513,27547.917320046523,21892.74500407902,10,True,True,True,True
7471,3679.5,11,13.69,39,47.95,6,47.59,18,17.86,8,31.97,5,49.42,147.05,3702.29,7769.78,1160.5,320.65,240.95,486.95,951.45,768.02,893.56,1576.8,1108.2,215543.979141478,44230.85786836323,40171.54409808461,7,True,True,True,True
7472,12945.73,9,40.77,61,8.45,3,19.71,6,44.84,9,45.1,2,10.46,67.08,1176.47,6497.81,1611.8,639.43,210.18,663.8,2468.01,1393.83,437.82,1595.53,1312.9,64492.84935369642,27012.824499007525,21220.93259013963,8,True,True,True,True
7473,7934.22,8,19.46,52,29.41,3,15.0,20,38.5,4,20.44,3,34.43,199.88,1579.43,3499.01,418.87,376.99,61.74,680.55,2629.72,1158.29,522.28,1489.34,1494.06,63577.84055292193,26765.86899852745,22850.662498844737,5,True,True,True,True
7474,6471.97,2,49.33,105,43.71,7,28.12,16,10.67,3,28.11,1,18.58,341.73,2960.32,1672.45,387.39,140.94,109.81,242.73,2977.34,525.28,642.55,740.45,1786.13,99367.22542226948,69582.48078743115,69488.00186689405,38,True,True,True,True
7475,4356.39,7,28.86,112,16.9,10,27.24,3,22.89,10,19.78,5,29.33,336.91,2100.41,6876.63,1404.11,332.71,141.67,144.92,2295.42,1200.45,264.46,672.58,393.13,111627.610077115,105458.64919215736,104475.39879476523,35,True,True,True,True
7476,8836.69,11,17.03,35,24.19,4,36.27,3,48.2,8,48.73,3,28.09,314.64,1100.02,2074.52,1442.91,235.49,206.8,615.23,1830.83,305.55,342.43,707.18,2169.06,64397.92282021762,25768.982295037586,21393.882636237344,6,True,True,True,True
7477,10212.69,11,42.53,66,32.89,10,32.24,12,10.87,9,40.86,2,32.52,250.28,2178.23,4009.13,439.63,606.68,285.78,143.23,964.6,1220.32,605.63,1684.7,1177.65,54006.18635394209,25212.487489368115,20186.64500304876,6,True,True,True,True
7478,11703.21,11,41.95,88,22.91,7,40.78,16,39.74,7,42.43,3,19.26,362.28,993.26,5797.98,1453.92,601.45,160.97,126.34,2426.47,398.03,274.76,1825.96,1377.27,63925.72263000067,25123.71546240364,19534.360261164296,5,True,True,True,True
7479,8684.58,6,12.18,78,32.34,5,49.26,9,44.92,4,40.27,5,31.44,127.69,1169.95,8556.06,992.88,365.1,99.24,583.56,2932.85,1107.17,374.99,1766.91,1689.21,88161.72332931458,28143.67253103764,22439.827854992887,5,True,True,True,True
7480,7740.54,5,49.84,108,33.66,11,48.71,12,46.78,3,36.78,2,8.89,190.8,1632.77,2467.17,1071.2,317.97,142.29,358.48,2222.16,528.22,983.97,779.85,1677.68,97687.48087953022,25154.93791236809,21172.36754963936,5,True,True,True,True
7481,5499.41,6,10.85,61,28.13,11,34.86,20,32.11,8,19.71,2,44.22,73.59,3563.22,1914.8,841.29,451.82,149.33,748.12,4092.9,298.47,850.55,1907.39,711.01,115330.62953806052,34812.08439306821,31078.115244152978,5,True,True,True,True
7482,10264.56,10,45.44,80,20.7,4,8.39,16,21.14,3,28.11,2,9.57,128.12,1726.49,5415.65,1719.04,526.51,212.29,392.1,3794.74,1320.27,333.02,2267.73,1102.53,73576.91934697301,29446.71534648615,23833.56205240096,9,True,True,True,True
7483,8656.35,12,29.97,54,28.05,11,45.34,6,23.87,3,21.82,2,12.86,340.74,1147.74,1700.28,1082.78,195.09,105.62,527.66,3665.41,948.14,359.54,1503.76,951.89,67961.78761628264,26908.84674917721,21776.54065131017,7,True,True,True,True
7484,5304.6,11,9.38,95,41.38,8,11.51,18,49.56,3,40.5,4,12.16,151.37,3762.19,7830.43,811.0,189.65,149.79,392.15,1106.75,1088.32,435.75,2136.02,1313.1,123937.55322674154,41262.11985565306,36318.16976732006,6,True,True,True,True
7485,5139.55,8,44.3,74,42.2,10,45.06,20,46.83,10,17.21,1,38.38,283.54,1701.47,7666.35,466.96,196.57,203.4,343.37,1184.89,906.8,595.43,1159.13,1401.85,126983.18244570086,34146.833575879005,30816.19105071229,20,True,True,True,True
7486,12749.66,8,19.61,75,21.37,7,31.14,3,21.32,8,44.76,3,21.41,259.88,3896.99,3735.81,1601.52,524.47,70.24,393.55,2455.5,847.39,927.94,1522.96,835.01,58031.99779467849,28746.27864819506,22473.425917239867,5,True,True,True,True
7488,13746.98,10,35.29,40,9.86,11,37.74,16,49.32,5,31.99,1,25.03,312.32,4100.04,3954.3,862.08,200.4,174.02,482.85,2075.2,434.69,779.3,1076.6,435.59,58343.51047072131,24993.783274204707,19169.321820949182,7,True,True,True,True
7489,7274.59,12,13.21,87,8.65,6,45.23,4,36.89,8,31.89,5,21.16,214.85,2241.8,2850.49,1348.45,649.15,141.02,596.31,1852.24,1241.89,642.72,699.56,1518.64,89442.3496829892,32864.83368987223,28982.57720960566,24,True,True,True,True
7490,8580.06,7,11.23,110,17.79,6,42.37,14,33.08,2,30.43,1,13.01,120.74,1988.53,4401.85,1866.93,199.79,47.86,378.39,1267.36,277.9,827.03,1599.93,1150.55,65432.08055611962,32118.568313878703,28513.27003134584,8,True,True,True,True
7491,9267.57,6,10.98,73,30.1,4,25.38,18,44.53,5,37.21,1,22.65,75.5,1072.71,2205.9,1166.29,593.72,263.07,344.49,2174.4,755.46,562.23,1416.37,2197.25,60570.3581392335,32785.693867629794,28944.207133212905,28,True,True,True,True
7492,6148.89,8,34.98,109,27.34,2,40.77,10,33.76,9,42.6,3,35.1,97.69,4001.12,7401.03,1593.96,265.75,229.77,281.97,2044.46,1052.34,210.07,1755.46,1298.6,141571.0425951735,526313.392020775,523655.0454846489,19,True,True,True,True
7493,9836.37,9,21.34,43,21.89,8,48.42,14,48.61,9,11.13,5,20.33,290.15,2986.64,7787.42,1759.13,561.57,196.4,370.41,3938.29,1136.65,842.05,909.27,1520.84,97768.69896234103,27984.52679704657,21491.853830532305,5,True,True,True,True
7494,13616.82,7,44.72,37,34.43,11,44.8,5,36.9,9,21.29,5,29.11,148.86,924.7,5395.31,1690.93,367.66,81.08,345.61,2314.2,416.39,750.72,1966.47,2200.68,54794.65767653744,26294.43829784939,19843.610982092967,8,True,True,True,True
7495,11820.66,10,29.3,120,40.58,5,27.68,9,24.1,3,8.73,3,26.2,296.08,3604.65,5125.26,315.77,607.29,251.18,498.98,3461.63,1505.42,329.38,1165.83,2016.31,60236.16766050287,28870.599473690043,23070.176971496745,9,True,True,True,True
7497,4086.06,12,41.48,34,11.31,11,20.59,10,12.77,5,24.75,5,15.57,109.69,1343.41,7262.81,1847.71,379.92,180.48,298.22,1713.09,643.18,171.88,394.4,1465.76,91083.94312548928,25389.717264457275,21268.553352102143,6,True,True,True,True
7498,8641.27,10,26.35,70,31.98,6,18.1,8,49.76,7,8.62,3,48.82,221.11,2250.65,7627.59,1669.37,555.44,70.46,395.34,2886.75,268.18,824.82,637.23,2296.85,83789.59893642084,26414.930014689395,20717.6579734636,6,True,True,True,True
7499,4018.71,12,32.12,71,18.43,12,8.63,8,11.86,4,40.68,1,13.52,90.57,3738.28,4258.23,1092.0,118.11,173.66,688.62,3221.63,867.83,236.78,1490.71,753.18,131495.65933031825,33335.72488534759,27750.798033579704,8,True,True,True,True
7500,6932.39,10,36.38,65,25.44,6,45.18,9,10.07,10,13.61,1,43.79,345.27,1517.19,8124.37,1849.04,339.24,103.82,612.41,2881.89,1345.55,534.22,570.53,2211.45,93888.92105374204,43328.29931332289,38710.12534160038,29,True,True,True,True
7501,5080.21,6,12.3,122,39.38,5,45.75,5,29.76,8,18.05,5,40.48,133.67,3292.7,8458.53,1137.47,210.65,159.2,607.85,3910.67,677.39,372.01,521.48,572.57,139826.32185359224,37381.19817215762,35432.19146181108,11,True,True,True,True
7502,4982.55,9,47.85,74,31.55,3,31.49,11,19.83,7,17.49,1,41.96,281.53,3272.96,7021.05,1061.3,633.47,101.23,526.55,1549.92,1326.25,485.91,2134.27,1962.79,151027.38023627936,86548.42679962561,82215.93069413377,67,True,True,True,True
7503,8923.74,8,24.84,109,25.59,9,37.48,16,12.89,10,38.19,4,38.31,141.81,3059.32,6593.73,1624.39,479.01,145.85,744.41,2671.55,1223.76,991.31,1148.67,862.54,80514.30094696232,27170.9463682466,21592.70428800346,5,True,True,True,True
7504,10357.63,8,19.19,106,23.59,2,14.36,18,30.47,10,23.85,2,31.62,330.7,4378.65,4589.94,473.04,312.83,83.92,628.8,3116.44,1260.15,997.46,428.53,1151.59,52050.51314351342,59213.50820344707,56371.435306623,13,True,True,True,True
7505,5043.51,9,37.95,80,16.73,2,13.1,18,19.81,4,47.34,1,40.83,260.74,2267.03,6162.26,1949.36,118.94,255.45,192.66,3376.27,363.37,911.59,1794.71,1586.9,155939.30344684832,72640.67884687902,71525.605456184,27,True,True,True,True
7506,13388.75,5,34.39,62,37.23,8,22.03,19,16.64,10,20.14,2,27.57,309.45,3019.51,5244.21,1662.34,533.73,183.4,334.42,2376.62,920.01,611.18,550.51,1825.26,43809.8717530911,26010.68368101499,21019.576803304302,9,True,True,True,True
7507,5162.08,9,12.27,76,45.58,9,33.09,3,8.94,5,49.1,1,29.48,186.2,4275.66,8084.11,1003.65,305.94,213.82,527.07,3606.61,551.29,327.53,942.74,2209.09,140164.55815217234,116224.79336609262,110955.83240839308,75,False,False,True,False
7508,12028.74,3,44.75,117,20.96,4,20.08,20,37.18,7,28.56,3,15.11,181.97,4229.88,8549.96,1590.5,122.42,84.09,572.19,2088.96,1394.88,306.96,2223.31,1832.12,73416.43828757416,32336.072111095826,26770.230568631152,10,True,True,True,True
7509,7502.94,11,23.38,63,30.96,6,31.98,3,14.06,3,33.03,2,41.12,169.09,2419.19,5374.94,1554.92,195.74,174.17,292.33,3567.63,938.03,204.84,708.01,2244.71,86172.30442925986,41206.887528633975,37231.04727836365,10,True,True,True,True
7510,11737.4,3,8.44,113,33.24,2,15.49,7,16.66,4,45.23,1,9.27,340.53,3031.96,2468.06,1330.89,294.5,234.51,592.99,2304.13,328.27,630.95,1397.15,809.96,35897.06790884815,33727.78696440872,31941.315444245,15,True,True,True,True
7511,10261.98,4,19.12,40,37.41,8,41.18,9,22.62,4,48.9,2,42.71,356.29,3739.36,5580.99,1249.52,393.8,50.37,195.94,2122.53,1141.27,840.51,2142.19,881.65,90692.99681547676,28971.309693598934,23197.386555286477,5,True,True,True,True
7512,6485.2,8,12.93,33,20.44,5,31.8,7,19.55,5,38.38,4,10.14,74.86,831.77,3918.05,1724.6,295.22,155.77,487.42,1238.08,1471.27,431.11,1780.87,1519.42,70347.39946233977,28130.31404079138,23226.955254421373,7,True,True,True,True
7513,7887.42,4,37.61,21,33.06,8,46.89,8,29.27,3,48.95,4,32.52,237.39,2970.09,6550.63,715.27,106.36,241.21,471.22,3257.24,324.45,191.41,1009.9,902.45,108284.34843400602,27887.922365966864,24348.50596266785,7,True,True,True,True
7514,11694.71,7,20.73,46,27.91,5,33.42,7,9.59,6,34.69,4,31.49,307.47,3715.24,7156.08,1524.01,303.06,120.77,454.97,4125.63,298.93,897.77,1034.8,416.92,57996.75404245637,26993.9440696139,21503.89865402991,5,True,True,True,True
7515,11506.46,2,12.29,49,39.75,4,28.41,3,25.76,10,45.66,5,23.98,224.06,1223.0,1561.59,1463.43,143.45,85.29,193.77,3617.91,415.11,438.21,897.85,1884.44,40945.06018566732,39731.383270398444,36285.66434785719,21,True,True,True,True
7516,11557.27,8,30.87,29,30.46,5,10.26,17,28.66,9,15.17,2,41.75,230.79,1925.57,6101.7,1047.51,131.3,157.27,367.82,3936.51,1501.88,810.17,983.36,1592.9,57145.48681883782,27947.77731226509,22293.27559183084,6,True,True,True,True
7517,12321.85,4,18.74,103,8.05,4,40.79,19,33.22,4,35.53,4,30.2,101.75,4003.11,3284.73,1660.43,309.59,208.31,460.49,1203.93,805.0,717.05,509.12,1674.13,60966.55331211091,27159.60954516513,22490.66668486553,7,True,True,True,True
7518,7762.69,10,39.48,44,18.07,2,43.08,10,10.63,6,35.55,5,22.75,222.38,1445.46,4483.55,366.46,597.43,223.46,300.08,2045.47,1311.05,249.42,1008.35,820.59,63559.74087260805,27269.38008747303,24516.00450844744,19,True,True,True,True
7519,6291.71,5,17.07,119,32.73,9,33.28,12,42.47,7,17.85,5,33.16,188.99,906.97,3679.78,987.67,262.52,136.29,300.13,2003.03,1501.63,398.72,1527.81,2261.6,94530.40523238004,26980.021898038,22144.453745735,5,True,True,True,True
7520,9902.76,12,40.64,113,43.18,2,28.86,13,28.72,10,26.02,3,35.7,288.06,2791.28,1608.98,1417.6,398.16,262.57,507.77,2162.12,1000.63,801.47,662.52,2036.12,72629.41568355552,37228.13970512746,34215.683921460164,9,True,True,True,True
7521,13169.01,9,26.08,76,20.84,11,22.14,4,33.72,6,48.72,3,28.58,287.33,3836.16,6478.85,584.93,182.33,281.42,618.25,2077.26,771.26,783.19,782.86,1117.03,48254.01948806578,26197.586613974327,20272.78976797218,8,True,True,True,True
7522,7316.78,2,22.92,53,37.4,5,20.02,19,15.38,3,39.65,5,46.23,74.24,1994.46,8693.35,1233.37,233.16,56.83,236.03,2737.87,1148.31,905.14,699.4,595.34,72494.6313043687,48529.920861593775,47306.98751984884,23,True,True,True,True
7523,13583.77,5,34.16,125,19.27,2,49.61,7,45.42,10,25.66,4,48.08,142.74,4450.03,6979.33,843.72,166.04,208.23,129.31,2942.6,619.9,862.6,1336.54,909.92,76590.1424499352,43690.72195767988,40016.20238501409,14,True,True,True,True
7524,4912.17,7,19.31,77,48.38,5,35.16,11,17.74,8,25.15,5,18.14,111.11,4331.02,3421.24,991.67,187.06,256.91,603.31,2085.88,431.31,548.63,2009.53,1890.12,141356.76454819084,48152.54779150449,44432.3788989143,5,True,True,True,True
7525,6310.67,10,37.56,95,31.9,7,36.97,6,11.67,9,46.08,2,36.12,252.83,3461.98,5264.74,1932.37,597.48,237.86,400.32,4128.61,708.69,182.38,1321.69,1753.06,150815.05427517378,31090.93361431513,24843.35914842742,6,True,True,True,True
7526,5120.25,9,10.19,100,17.93,3,21.14,7,11.68,4,45.8,1,15.13,73.51,1762.27,5211.9,1057.28,614.09,160.24,531.84,3721.08,1125.92,249.28,762.12,382.57,69341.68174743562,31272.00913981632,28166.382865781496,21,True,True,True,True
7527,10791.02,5,33.38,89,9.79,10,48.8,4,45.54,6,34.07,2,40.77,263.76,3836.55,8741.87,949.07,596.03,216.3,304.33,3541.88,556.8,572.62,2226.44,375.57,99932.94351275163,28960.34130828322,22432.805974028957,7,True,True,True,True
7528,14074.39,7,48.32,91,31.73,8,12.28,20,38.05,10,48.54,1,23.45,96.51,1012.61,4099.59,1697.0,124.02,100.86,269.63,3487.27,567.58,351.34,1133.79,946.71,56233.824605188005,24558.06568094253,19485.94559246813,10,True,True,True,True
7529,6104.29,10,20.45,103,30.37,5,9.06,18,11.44,6,47.45,4,15.99,225.45,4221.35,5883.58,1011.1,474.8,105.83,449.34,3988.27,1503.85,309.09,759.46,1582.79,82739.094447389,38919.61035944746,35827.21455929043,5,True,True,True,True
7530,14215.51,7,8.72,90,26.63,8,11.34,17,9.32,2,22.99,1,31.93,94.3,1687.07,5423.44,687.52,107.34,258.11,644.6,3237.87,287.69,625.44,907.28,1303.97,19792.595021049703,25149.725277191923,20035.427623753763,5,True,True,True,True
7531,12394.76,9,21.13,57,9.28,6,18.68,5,36.72,6,19.79,3,33.47,62.68,1864.91,8823.33,1917.81,319.46,138.13,440.37,1040.48,1004.0,224.47,1152.84,1512.23,42358.6022363224,26378.613736263356,21312.4935259469,9,True,True,True,True
7532,9591.6,4,24.72,29,31.54,7,33.13,5,35.62,2,15.69,4,15.8,71.53,2737.85,4633.5,1723.8,313.42,235.74,162.5,1752.26,616.74,398.11,1647.84,1107.42,64222.46435639961,28044.04461323054,23519.99260104556,7,True,True,True,True
7533,8152.01,3,20.08,83,16.97,6,35.64,20,15.09,8,44.84,4,28.69,250.39,759.79,7511.23,848.8,175.84,181.85,571.15,2880.59,372.03,891.42,1327.42,1400.71,60625.69516763409,31657.44543269047,27463.121215043797,14,True,True,True,True
7534,13525.31,6,35.79,30,11.33,8,46.47,16,26.81,9,20.23,1,37.13,239.48,1180.48,7728.12,452.93,620.75,214.67,236.96,1804.34,926.87,278.22,1605.54,618.87,36555.3290357461,24720.05211442618,19892.97941265605,14,True,True,True,True
