scenario_id,arrival_rate_mean,res_AML_Investigator_amount,res_AML_Investigator_cost,res_Applicant_amount,res_Applicant_cost,res_Appraiser_amount,res_Appraiser_cost,res_Clerk_amount,res_Clerk_cost,res_Loan_Officer_amount,res_Loan_Officer_cost,res_Senior_Officer_amount,res_Senior_Officer_cost,el_node_fb6142cf-431e-49a2-8278-0ab153e033d9_duration,el_node_72f9366b-1a12-44b3-9d62-12151a3c986b_duration,el_node_b7b69815-2300-45c0-b795-b10641e4997f_duration,el_node_e96c5ddd-ce95-4d1c-b20e-4236a5ede724_duration,el_node_4aac3e09-f63b-4091-b1dc-382ae5799d24_duration,el_node_ec71f837-04b3-439c-8f5b-6c03f40ba4a9_duration,el_node_3fd5220c-2503-4b5d-a543-78dbeee830c9_duration,el_node_2dee630f-fe8e-4719-8b0b-546b1310b27d_duration,el_node_4eb5f5ad-92ef-41f7-9814-f2df60a90301_duration,el_node_a9e6f8b0-d94c-42cc-ab3f-ed02e0faa62e_duration,el_node_a265a23b-82f9-446b-8167-ad6c1655e313_duration,el_node_74bde187-ed90-4355-a7b0-2229bd9210e2_duration,kpi_total_cost,kpi_std_total_cost,kpi_cycle_time,kpi_std_cycle_time,kpi_waiting_time,kpi_std_waiting_time,n_reps_used,converged,converged_wait,converged_cost,converged_duration
10393,2047.42,5,14.31,2,45.71,5,17.76,6,40.8,6,35.88,4,19.05,81.42,2553.11,5296.55,603.36,194.12,281.45,299.85,4252.1,1467.84,603.88,1389.56,2272.08,32.33846153846154,0.4041157488412674,119971.41865857452,5486.102180373876,117643.84187611852,5794.743269252062,26,True,True,True,True
10384,1652.85,3,48.61,1,25.51,4,42.62,10,36.57,2,29.97,3,48.01,151.11,2035.28,3454.52,976.61,243.36,282.89,516.95,1654.43,1010.14,742.89,1427.23,1126.16,36.737307692307695,0.3897164146674307,236665.83576451967,16890.440109033105,235850.6836147929,16900.579548020465,52,True,True,True,True
10382,1666.4,2,46.54,1,8.33,3,10.84,11,13.48,7,40.09,1,11.11,133.73,1948.46,4182.8,1540.91,118.89,78.73,486.65,920.46,959.59,953.18,1854.31,574.47,39.35493506493507,0.9942328745750921,94808.69277967316,8027.363082959647,94208.29509910199,8243.333507081566,77,True,True,True,True
10398,3084.55,2,35.18,1,27.77,2,16.64,9,8.71,5,20.28,3,25.56,147.46,3614.72,7908.53,1359.43,129.95,212.06,707.41,1107.02,299.44,465.13,480.18,1828.87,19.401643835616436,0.3327996298184629,69394.37034712578,5447.851447409071,63347.29670385678,5411.956663409252,73,True,True,True,True
10396,1983.48,3,11.42,2,13.91,4,8.21,7,13.31,10,45.26,5,26.5,136.34,754.05,6361.43,1310.08,438.53,207.28,746.2,1705.24,796.64,973.14,1923.55,834.45,39.43746478873239,0.8301716144609744,108824.01100015805,8672.022695801334,104598.32447909846,8779.751739541824,71,True,True,True,True
10397,1531.53,5,46.92,2,35.8,2,27.99,8,41.11,8,26.05,1,36.23,279.51,1412.65,4838.79,1655.45,255.24,128.93,649.14,887.84,363.76,655.98,871.05,1926.46,40.87833333333333,0.805277237087594,87052.5631040941,4802.665158879341,82960.98434030026,4854.334631205046,36,True,True,True,True
10400,2224.2,2,43.15,2,14.83,3,36.22,18,48.18,5,27.3,2,31.76,250.82,3950.97,2765.43,1035.16,228.02,250.32,378.0,1311.56,1449.26,528.14,373.88,789.43,25.963617021276594,0.5423596814400973,67055.16506810769,4025.106983153397,65710.92522829755,4447.617454442219,47,True,True,True,True
10381,1765.48,4,35.08,2,13.27,3,11.03,12,24.88,2,26.39,4,44.58,143.6,2101.24,5127.13,592.71,405.71,87.14,436.89,2271.66,751.34,668.89,1701.52,1323.21,33.548876404494386,0.40026820043295286,228905.0310860601,21319.84983676553,226735.89617340622,21357.33391862941,89,True,True,True,True
10404,3030.13,5,9.07,2,34.28,1,48.61,12,31.65,6,22.52,3,13.3,229.24,4322.1,2989.9,1567.36,130.61,62.58,693.54,2501.62,509.86,920.64,2228.66,1287.53,15.910499999999999,0.2991920939645783,59288.05542712297,5853.719096573909,50394.490064507845,5942.0510994117585,100,False,False,True,True
10407,3152.32,2,26.03,1,9.84,4,38.47,11,37.12,3,46.84,3,46.89,329.59,1957.06,5173.43,1399.34,232.32,273.88,323.8,2422.86,1052.13,413.63,2150.77,1096.72,22.081960784313722,0.44935518071050734,77377.6850306622,5085.064013374363,72154.91800062038,5087.42540471382,51,True,True,True,True
10411,3594.72,2,32.11,2,15.67,1,19.98,7,12.16,7,28.9,2,30.79,337.79,3842.4,7810.29,1729.43,352.77,73.26,717.84,1393.29,822.09,431.89,835.67,840.54,13.892199999999995,0.27922902514754533,77085.81637579833,8366.294384108343,79055.11305182129,8994.02174818114,100,False,False,True,False
10409,2934.46,2,22.32,2,25.36,2,24.41,3,32.04,3,35.44,2,49.86,167.44,2641.62,8597.13,1306.27,127.5,78.48,470.56,4298.57,992.67,469.45,2211.45,1905.81,14.894699999999998,0.3875889080148729,154319.42964273432,15584.540755667966,156509.51468106697,16778.695191054318,100,False,False,True,False
10403,2238.04,1,38.69,1,20.73,5,38.68,19,29.4,3,39.95,2,25.02,73.43,4072.56,8552.45,1801.34,241.89,111.66,619.22,1269.41,1327.52,262.26,646.96,933.71,24.23725,0.7080459382221689,63342.355787980545,5016.854272829347,60727.21358113466,5450.705814161108,80,True,True,True,True
10402,1793.23,3,14.27,2,37.01,1,30.6,5,29.47,9,8.43,1,27.82,318.82,4116.58,8738.33,826.73,229.39,262.35,615.83,1838.13,996.46,580.1,1400.82,508.74,21.4291,0.4128665374885422,109031.6675413127,11981.042044040698,108186.75237141922,12946.270174891331,100,False,False,True,False
10406,1610.22,3,38.41,1,43.01,3,12.41,19,40.71,7,46.72,4,8.57,311.22,2603.65,3312.28,1945.76,396.44,69.34,431.83,1732.52,1388.16,260.16,2185.54,1196.72,34.76772727272727,0.7303865291950548,73644.97711640203,4716.318215496491,72874.1552525863,4786.279942076503,44,True,True,True,True
10410,1680.67,2,42.89,2,33.04,5,17.81,10,49.82,4,17.57,5,47.72,166.98,1373.63,5424.92,499.82,497.73,202.68,635.42,3695.85,863.47,704.59,564.12,2228.7,30.064426229508197,0.3726102726717913,69139.04507549737,5055.741834152745,65298.311212933906,5048.438726855972,61,True,True,True,True
10395,1472.55,1,44.88,1,23.19,1,24.3,16,45.23,3,24.77,2,45.69,305.09,2091.19,8384.19,661.0,303.11,159.51,533.89,1530.34,890.6,793.25,555.78,1686.92,23.55109999999999,0.47150285194677183,42865.34079779668,4987.7021941065295,38209.48110441807,5488.161579987883,100,False,False,True,False
10376,1126.66,5,12.24,2,33.49,4,22.32,7,15.63,9,14.05,3,35.33,253.61,1260.41,3838.2,1518.58,142.85,187.32,140.67,4132.69,702.85,792.35,877.5,487.7,42.3263076923077,0.7422591554478488,165403.7313876339,12425.713118025556,166160.90106965252,13389.287200985587,65,True,True,True,True
10414,1744.16,3,26.68,1,40.04,5,35.35,7,41.74,6,29.78,2,25.32,194.83,3960.55,7874.5,992.55,450.55,58.19,329.33,3178.09,755.79,487.79,1216.13,706.09,28.80151515151515,0.3907054614102001,79940.48982527829,3946.9303610042653,79094.62288415499,4441.073715321641,33,True,True,True,True
10412,1520.19,2,47.77,2,22.73,4,30.09,15,13.74,10,18.77,5,44.44,254.0,790.43,7782.16,394.53,371.31,125.79,248.16,2022.08,975.13,554.4,1268.96,1444.25,37.606590909090905,0.7461278124246359,63267.40283159947,4030.3788322607484,60475.75810750767,3977.047113339198,44,True,True,True,True
10417,3446.98,5,11.27,1,17.82,1,18.77,4,40.53,5,36.09,2,22.27,251.89,4166.04,3089.33,714.68,159.33,246.44,401.26,1667.0,1386.9,715.46,1992.38,1672.71,14.300200000000002,0.26208172061940577,90823.3882526826,8183.327012574006,85223.10568602936,9719.201616095299,100,False,False,True,True
10375,1161.32,1,24.77,1,27.29,1,21.64,17,31.47,4,47.9,4,35.29,334.41,3363.55,2199.36,771.24,595.06,76.25,153.64,3232.56,673.04,442.38,935.19,2183.22,26.368499999999997,0.2768924781290464,56420.185816676676,10371.12652350243,54266.624197156096,12299.538072902036,100,False,False,True,False
10388,1358.59,1,23.76,1,20.76,5,23.49,12,44.79,4,40.43,5,18.48,79.41,1969.49,2195.22,600.97,544.47,130.82,262.12,3238.95,510.64,603.55,2184.58,2129.67,31.012000000000004,0.4333473191216244,62833.73918503705,7296.323104839983,55313.01236841981,7528.866680871982,100,False,False,True,False
10413,1284.8,1,27.41,1,41.65,1,47.08,3,9.11,2,25.63,2,44.96,183.12,2728.56,3808.99,1354.29,131.43,210.39,396.17,2124.92,1244.03,503.37,642.85,1274.19,11.924299999999999,0.32842524478812746,138393.63263900354,46606.1241968043,137068.43685820376,49236.93601227594,100,False,False,True,False
10418,2015.52,3,23.22,1,29.26,5,23.67,18,30.01,2,16.01,3,46.22,232.23,2018.49,6185.68,687.51,163.46,284.27,319.3,1451.77,1267.58,453.75,1410.66,1491.82,34.3485,0.33775692974348237,252362.08315067357,13512.9307177235,258215.23929534666,15868.427264950646,40,True,True,True,True
10423,3349.89,1,33.37,2,38.82,1,13.12,8,22.17,3,20.65,5,16.65,352.75,2222.31,8662.68,1947.82,153.92,206.85,473.16,1159.18,1072.44,631.04,1437.15,1802.5,15.598400000000002,0.5497983468711254,71705.87580655863,8312.431831414382,66590.13024488374,8692.520457303968,100,False,False,True,False
10419,2603.45,1,18.65,1,12.97,5,37.68,19,26.13,7,31.47,3,49.06,263.58,2554.72,5408.11,1203.41,385.88,67.41,630.61,3613.85,1508.62,710.33,2164.12,670.56,18.2209,0.2677255303402341,68795.91086497834,7722.792202547619,63006.72244678102,9150.16493741888,100,False,False,True,False
10422,2816.05,1,39.83,1,16.79,4,48.26,13,21.81,6,15.88,5,49.46,295.91,4232.49,3305.58,1476.55,171.83,150.95,543.94,3784.43,459.11,268.18,1357.24,1596.05,15.874899999999998,0.2649928339034889,56648.04046221912,7066.829346922002,49295.894655176446,7070.985833702709,100,False,False,True,False
10426,3146.67,1,30.79,1,22.33,1,44.02,3,28.16,10,18.43,4,21.64,62.12,4350.28,6874.89,1364.91,343.64,52.89,371.41,3582.89,579.7,766.02,639.3,1749.86,10.898299999999999,0.2453406413601919,91704.31788719082,13658.21275859999,87935.03723570843,15329.443529684579,100,False,False,True,False
10416,2139.89,4,48.8,1,24.07,2,11.93,8,11.68,10,17.22,5,10.35,341.76,3969.05,4750.72,1408.61,271.51,56.02,159.4,2548.99,1150.4,836.16,1392.89,716.37,22.935,0.3647793559052152,90261.25118910293,8200.69301291878,88621.35007788659,8627.045877477914,94,True,True,True,True
10429,3270.02,4,25.59,1,45.39,3,10.96,10,26.04,5,27.25,2,23.38,251.86,2271.07,2090.19,331.6,303.55,196.74,579.29,4428.05,1055.58,548.23,699.1,1898.57,22.599800000000005,0.37067775762783484,87663.23563094035,4921.860886628572,85653.05985184877,6014.361016828291,50,True,True,True,True
10424,2270.84,5,14.2,1,31.16,2,44.01,14,31.49,3,37.47,2,42.29,186.47,4463.86,5879.73,995.9,261.47,77.48,591.52,3733.27,1495.03,168.93,1244.33,1267.37,20.944324324324324,0.2739917061092553,72449.14898742881,5707.7123447976155,71628.37573044191,6122.347910902423,74,True,True,True,True
10421,1352.64,4,20.24,2,38.13,5,46.63,10,28.87,7,22.33,1,47.85,342.28,2097.86,3263.18,1670.71,329.81,126.38,575.26,3805.68,1266.55,817.37,1961.69,1008.46,37.59357142857143,0.49697018530226234,125913.7073495453,6386.467986163379,126689.1084921038,6388.081471340997,28,True,True,True,True
10431,3111.54,3,18.38,1,46.39,2,17.78,17,47.55,9,8.37,4,25.7,365.77,3201.75,3823.56,1642.39,353.47,287.12,144.23,2398.49,982.49,531.34,1547.85,1363.2,19.790869565217392,0.3519054816718412,72239.34561073242,5414.543189411034,68477.54934870415,5682.824811400654,69,True,True,True,True
10433,3316.18,1,37.16,2,39.29,1,36.25,5,10.7,3,44.93,2,36.01,354.12,4119.18,2072.66,1859.94,639.54,60.24,593.47,1021.2,988.53,362.51,1063.2,1996.07,13.6182,0.40651606749464786,93330.34465506759,10994.321589663019,88588.72111174844,11541.750648823534,100,False,False,True,False
10385,936.12,5,44.8,2,9.29,2,34.15,10,8.37,4,46.24,2,47.77,221.26,1614.67,2513.64,652.44,154.05,274.0,387.04,2507.42,1275.04,826.76,2043.07,1161.62,44.9054,0.7542429912143155,113233.98843654891,7543.701739916481,114307.73408307279,8024.496074001701,50,True,True,True,True
10432,2918.97,2,9.25,2,25.87,4,32.36,19,31.26,4,27.07,1,25.05,229.59,3156.17,2679.07,756.08,223.91,182.18,609.93,3624.85,616.41,989.08,878.58,1436.78,19.883142857142857,0.39631835708888313,64328.34588626864,5057.210867586541,59005.43359994511,4922.297530788464,70,True,True,True,True
10379,1287.51,5,39.25,1,41.9,2,27.77,12,25.82,2,21.22,2,16.72,103.97,1273.95,1571.05,793.25,107.53,117.09,406.42,3361.53,1184.32,619.56,1313.84,796.01,40.60210000000001,0.6969186074819249,118210.15958119894,16618.19514179956,118780.62119407149,16690.447771022133,100,False,False,True,False
10438,3321.96,5,35.04,2,36.19,1,22.66,3,46.84,3,35.77,2,49.36,347.41,2776.72,2568.94,645.0,245.16,93.69,174.75,3161.74,901.99,539.26,1081.89,1552.76,16.03939393939394,0.39562097451108225,83988.28835344846,7628.648816214467,79103.57288378371,7927.122337579126,99,True,True,True,True
10401,986.67,2,19.24,1,26.08,1,34.74,7,48.06,2,26.14,5,14.92,266.81,2064.83,7223.48,1590.09,106.31,94.51,428.17,3905.75,1338.19,632.51,586.71,2042.18,19.6322,0.3590379400902394,172519.93298468756,36729.6302345627,174267.6558422784,40923.09528895475,100,False,False,True,False
10436,2559.96,4,30.33,2,32.75,5,29.73,8,14.43,2,47.74,1,12.36,111.85,1427.26,6052.27,389.41,543.58,81.43,687.1,2028.59,1531.39,859.43,691.59,1763.41,30.955400000000004,0.33538285073279556,119530.52040110595,11769.82569687177,115560.80007023858,11907.445528762797,100,False,False,True,True
10430,1963.96,1,43.85,2,35.37,5,44.51,20,45.19,7,26.44,2,11.08,360.97,1380.63,7668.2,1484.79,558.74,116.16,453.15,3939.24,333.01,701.33,1984.72,607.22,23.0596,0.27453880519073354,56674.81946537169,6472.980058570392,48320.13865342601,6442.398140390569,100,False,False,True,False
10442,3159.73,5,19.69,2,39.04,5,8.03,5,41.96,6,33.24,2,44.54,260.94,1130.09,7828.46,1075.19,550.57,171.16,559.74,3107.66,1070.01,978.85,1965.58,864.12,26.855238095238096,0.46016974093935215,104404.66884377581,4440.351266530439,98772.74861622637,4263.6538824414865,21,True,True,True,True
10425,1256.95,5,22.15,1,16.69,4,33.87,14,16.86,4,32.16,4,23.02,108.53,2252.95,8720.2,1287.63,183.32,205.07,558.59,1908.85,1130.05,537.04,1094.85,739.51,47.42,0.7951508440949201,82322.31497395043,4985.08142034821,81511.42064330097,4939.905769485112,38,True,True,True,True
10437,2740.85,2,27.27,1,48.54,1,22.92,18,28.85,5,14.94,2,42.67,328.96,4404.54,6891.56,1190.14,138.57,166.32,251.07,3248.25,690.33,405.08,630.74,1626.57,14.512,0.22004131843402003,57320.745715526755,8242.563525930578,51059.253974139356,8520.871426195177,100,False,False,True,False
10444,3349.16,5,9.13,2,22.17,3,15.91,3,35.88,7,17.87,1,25.4,327.56,2703.62,2087.78,1744.85,631.46,101.74,263.48,4079.27,749.76,238.34,2214.27,786.08,20.420405405405408,0.5112392657256448,165665.0795973412,13075.913833739864,160855.55621407338,13788.167571008546,74,True,True,True,True
10443,3046.78,1,37.53,2,11.99,4,24.84,19,23.18,6,37.18,4,13.11,176.91,2592.6,7043.03,1548.46,371.67,255.29,325.25,1070.87,758.41,392.57,1908.48,2113.98,23.521700000000006,1.070565842077087,82996.472210571,12624.741134740958,79710.61268850022,14349.37107365164,100,False,False,True,False
10446,3082.21,1,28.64,2,21.29,1,36.97,15,44.73,2,18.1,1,31.96,273.2,1028.17,2730.22,1363.55,431.68,234.09,583.96,2363.61,1357.13,577.11,2058.93,746.13,16.5595,0.4763251054275914,63725.9370600216,7185.827462866511,58391.84639438595,7330.441775394695,100,False,False,True,False
10448,3143.05,4,40.82,2,44.02,5,38.76,19,34.37,9,33.72,5,12.34,81.2,4373.51,6977.33,1553.47,161.53,199.54,741.56,2142.79,850.04,609.11,1704.1,476.29,25.5384375,0.44942335365048774,109990.011342548,4492.512989823631,110085.34532569024,6067.876286911418,32,True,True,True,True
10440,2359.14,2,14.94,1,28.07,5,46.47,15,38.74,6,46.59,4,8.67,283.29,3999.76,2997.86,1024.82,500.34,131.03,341.33,3314.83,422.99,484.94,519.64,1819.45,22.723098591549302,0.40206464138883286,59894.27349446711,4477.072137523989,56073.72039770109,4729.965128351786,71,True,True,True,True
10447,2053.23,4,10.15,1,49.36,5,23.15,6,40.39,7,33.33,3,25.36,259.77,1522.24,3949.99,1698.15,535.22,276.23,732.23,3135.28,887.18,847.25,2238.74,1096.8,32.516041666666666,0.5637176733509665,134984.84401594868,8488.52074990756,131378.71449993452,9026.487173405703,48,True,True,True,True
10451,2527.61,3,47.94,2,26.0,5,48.93,6,14.48,10,10.54,2,12.77,243.11,2552.57,6224.91,639.59,143.17,144.02,331.38,905.51,686.61,937.46,796.52,1388.76,34.00142857142857,0.4224249722055469,93209.19460181208,3589.994525515558,90040.16504348542,3829.984819462052,21,True,True,True,True
10439,2134.72,2,42.67,2,30.45,1,22.53,13,22.59,8,21.87,1,29.16,135.83,1465.84,5050.09,1455.02,181.19,154.28,320.08,2948.26,374.24,588.1,1222.77,1639.99,21.823500000000003,0.5612780779685599,59151.577891372486,5494.915140589068,53997.46809894499,5865.796718527574,100,False,False,True,True
10454,2845.99,4,49.35,2,37.7,4,44.22,9,15.4,10,36.03,4,12.75,227.36,1835.79,7421.35,1009.14,194.21,54.66,342.7,4296.72,1204.07,772.39,1261.53,821.98,25.1325,0.5172485404827927,86310.24486488132,3442.878136693651,81135.4457534545,3096.4560017111303,20,True,True,True,True
10449,2598.17,3,18.29,2,36.54,2,33.15,11,22.27,9,39.84,3,13.86,115.42,4212.66,6096.68,977.01,133.89,197.29,220.15,1365.21,884.75,960.05,1792.98,624.36,21.070196078431373,0.3600749377342356,70171.53662645284,4200.6130299068745,67588.43965771359,4750.211490850785,51,True,True,True,True
10453,2765.06,3,30.73,1,16.63,1,28.64,4,46.62,2,14.74,2,28.1,280.73,2580.3,5544.36,1665.99,197.15,84.09,256.06,1105.97,562.97,889.35,685.05,849.88,18.089655172413792,0.43541456558106234,96065.48128482272,6589.285931610226,90930.03941663732,6886.925940153699,58,True,True,True,True
10457,2409.48,4,39.83,2,23.32,4,26.21,19,25.54,9,49.1,3,38.13,133.77,748.62,3704.92,1899.32,282.14,205.84,207.31,3845.27,1354.35,248.36,1096.98,503.18,29.052000000000003,0.49969043048250344,74028.41643899676,2536.608655325026,71218.25234433191,2735.4792597380037,20,True,True,True,True
10435,1496.15,1,9.38,2,8.32,2,39.24,9,48.57,5,33.47,3,11.26,364.18,930.72,3029.16,773.9,490.58,119.57,668.93,4382.42,1261.37,418.89,664.77,1295.43,27.005699999999997,0.5389594445116281,80367.93445311605,9727.842146333847,77057.21390241987,10661.516514301858,100,False,False,True,False
10420,1261.49,1,25.71,2,30.37,3,19.53,7,37.86,2,15.73,4,33.1,240.43,4050.94,4764.2,1506.77,508.63,99.54,435.84,3387.46,483.86,635.93,1390.59,1999.83,24.717500000000005,0.39026894378729204,106233.49034127235,12734.282253338892,101135.13668793318,14012.771169960664,100,False,False,True,False
10441,1593.84,3,45.74,2,40.69,2,20.31,4,11.89,4,21.3,3,27.0,230.07,2013.1,2214.25,585.21,310.26,98.19,631.51,2044.66,1298.8,952.72,1571.65,2219.03,27.239500000000007,0.7240184927042802,176570.38151553355,24540.058502644388,177993.2377226041,26262.463382364418,100,False,False,True,False
10428,1179.36,1,34.49,2,41.4,1,47.64,7,34.77,5,8.22,1,29.69,334.82,1243.73,7089.18,863.44,291.71,76.67,476.76,1336.9,789.69,945.52,1661.77,1712.71,29.049899999999997,0.8008171268817063,92656.92405231496,12568.919196755582,88973.58272626645,13482.853641513895,100,False,False,True,False
10462,3437.89,5,18.52,2,24.13,5,41.19,10,23.43,8,26.64,2,46.4,87.84,3643.84,6405.5,1782.18,650.35,172.75,209.5,3034.81,1294.95,407.1,1402.8,1883.69,24.585,0.3045013179471958,102113.81520352923,3073.244945063585,100401.1505063006,3797.4097353323577,20,True,True,True,True
10455,2093.7,5,19.05,1,28.78,2,10.0,3,34.7,4,19.25,2,36.0,62.48,934.41,6711.78,1354.96,223.3,272.77,352.18,740.06,884.57,424.69,813.14,1765.14,24.468400000000006,0.6229511387036077,187257.802882892,22626.439314711988,185359.21267992235,23018.442663120346,100,False,False,True,False
10415,1054.76,3,36.23,1,31.79,1,32.55,13,38.69,7,35.45,4,25.78,166.08,3396.93,2870.18,1308.43,420.03,208.86,726.86,1124.78,314.58,945.27,2159.47,905.96,36.513200000000005,0.5337193300156209,61350.24300542151,7930.699251868747,55011.733892962424,8590.77233242803,100,False,False,True,False
10452,2410.17,3,33.09,2,48.14,1,16.36,15,23.83,8,9.63,5,14.85,132.97,4505.02,3239.26,1882.51,209.46,253.03,629.61,3864.37,1478.0,292.85,2042.3,937.55,16.241500000000002,0.2884279053171806,62663.73309511935,5554.579182473393,61134.283281255746,8117.321703070331,100,False,False,True,True
10445,1082.68,5,12.07,1,8.28,4,31.16,12,41.52,7,45.64,5,17.36,136.45,2725.67,8580.49,1801.85,326.65,254.97,190.47,3304.68,1239.47,947.63,2014.67,1511.94,39.48565217391304,0.6046473509181456,122864.55654471765,5265.954125847789,126419.8189927988,5717.151764160987,23,True,True,True,True
10459,2785.54,1,9.33,2,33.0,5,42.04,18,37.81,5,25.22,5,26.61,318.16,3139.97,4766.8,409.6,642.7,265.6,236.5,1483.28,1517.9,583.24,1273.29,914.19,22.00622448979592,0.7647161258980354,64718.57446481455,5454.17186757636,60446.242782187684,6002.6808280940295,98,True,True,True,True
10450,2036.54,1,32.31,2,20.34,1,14.24,18,17.65,8,47.79,1,12.31,314.01,2352.82,2000.01,961.11,256.65,175.36,466.69,2888.16,1453.22,495.02,662.92,920.24,17.8504,0.41827669542946555,44357.13740740799,5378.497535959718,41994.93763241617,6768.361748964364,100,False,False,True,False
10460,1596.41,5,43.28,1,29.14,3,41.25,14,18.07,10,39.3,3,47.77,139.87,4548.1,6790.71,1875.35,503.05,203.95,352.02,1523.44,617.62,626.01,542.36,2198.86,31.472916666666663,0.2598742031238872,74274.93903681426,2544.0287945061777,70580.30527264839,3235.447876131029,24,True,True,True,True
10461,2274.95,2,19.77,1,44.49,5,34.38,4,24.46,9,13.64,5,15.12,234.44,3411.92,7541.52,1668.01,108.01,123.02,350.99,2530.88,1476.17,185.34,1749.67,2068.13,20.612799999999996,0.515344505739568,193359.4425321835,24185.925265019905,192334.68773158023,25176.45866962544,100,False,False,True,False
10408,962.27,2,26.06,2,29.63,3,37.8,19,11.61,8,28.02,5,25.27,290.88,2641.52,3652.62,1373.02,380.89,80.32,214.13,2472.65,819.51,678.57,2123.1,1256.09,39.25176470588236,0.4866944279508648,66675.88606571517,5479.2001623446795,67406.00056291022,5514.579241756224,68,True,True,True,True
10466,2690.0,1,28.34,2,32.89,3,16.01,7,36.81,5,19.33,5,22.06,324.89,2084.77,8293.24,1337.76,650.48,204.3,677.46,3657.01,1317.66,750.39,1376.83,1422.26,17.298199999999998,0.361876087950424,86282.84257969269,9139.968679749718,81286.35039037796,10206.323722256453,100,False,False,True,False
10470,2965.32,4,12.44,2,22.45,3,27.79,13,48.02,8,35.96,2,26.62,213.32,4149.51,4830.54,1407.71,472.52,83.5,694.99,2652.55,1079.29,287.38,540.72,617.34,21.96911111111111,0.3893282222578588,72878.5879536922,3922.40324634478,69642.31869701123,4578.867995317377,45,True,True,True,True
10434,1142.51,3,30.97,1,31.03,5,29.75,9,33.38,4,18.03,2,15.28,78.5,2781.54,7402.99,1396.53,648.84,52.94,685.21,865.87,691.67,244.09,774.07,1226.18,51.111,0.7950556447575663,116416.49879104362,9478.727905031461,114466.79621959051,9499.887385330476,70,True,True,True,True
10456,1927.88,3,16.04,2,42.99,2,30.94,9,28.55,4,31.08,2,22.2,76.03,3685.09,2650.37,1710.8,592.62,105.27,513.21,3614.55,581.74,513.47,2233.13,1340.74,22.568374999999996,0.38243206975184957,73047.09080061382,5768.318638006007,71666.34816379492,6409.0403125420735,80,True,True,True,True
