scenario_id,arrival_rate_mean,res_AML_Investigator_amount,res_AML_Investigator_cost,res_Applicant_amount,res_Applicant_cost,res_Appraiser_amount,res_Appraiser_cost,res_Clerk_amount,res_Clerk_cost,res_Loan_Officer_amount,res_Loan_Officer_cost,res_Senior_Officer_amount,res_Senior_Officer_cost,el_node_fb6142cf-431e-49a2-8278-0ab153e033d9_duration,el_node_72f9366b-1a12-44b3-9d62-12151a3c986b_duration,el_node_b7b69815-2300-45c0-b795-b10641e4997f_duration,el_node_e96c5ddd-ce95-4d1c-b20e-4236a5ede724_duration,el_node_4aac3e09-f63b-4091-b1dc-382ae5799d24_duration,el_node_ec71f837-04b3-439c-8f5b-6c03f40ba4a9_duration,el_node_3fd5220c-2503-4b5d-a543-78dbeee830c9_duration,el_node_2dee630f-fe8e-4719-8b0b-546b1310b27d_duration,el_node_4eb5f5ad-92ef-41f7-9814-f2df60a90301_duration,el_node_a9e6f8b0-d94c-42cc-ab3f-ed02e0faa62e_duration,el_node_a265a23b-82f9-446b-8167-ad6c1655e313_duration,el_node_74bde187-ed90-4355-a7b0-2229bd9210e2_duration,kpi_total_cost,kpi_cycle_time,kpi_waiting_time,n_reps_used,converged,converged_wait,converged_cost,converged_duration
10558,14132.07,11,14.91,37,46.16,9,12.86,15,14.45,5,46.92,5,40.53,150.06,1037.86,7026.21,1893.76,613.58,229.57,306.41,4156.84,1431.56,729.82,563.92,1542.58,38492.25667097676,27284.804263105158,21103.294740406025,8,True,True,True,True
10559,7963.16,10,16.77,33,24.39,11,47.52,8,20.46,8,38.22,4,23.07,331.96,3277.68,7432.75,475.69,240.48,217.65,364.45,3633.51,731.24,584.72,1863.9,735.31,98996.99063494544,27913.749673680883,21440.84163182505,6,True,True,True,True
10560,12934.31,11,29.37,103,20.9,9,34.09,9,43.5,4,24.85,4,48.24,366.04,3618.43,1622.04,1494.13,308.05,211.23,391.94,2268.67,899.16,781.05,605.57,2187.25,67554.3792634524,26075.065437566,20381.61524346894,5,True,True,True,True
10561,13440.42,2,9.51,27,27.06,8,49.84,14,37.44,3,43.93,5,39.91,109.94,3509.11,2841.05,318.32,193.88,240.39,641.53,4046.21,440.42,731.26,1043.44,481.76,54832.10751370415,38905.66255021345,36502.21126379937,15,True,True,True,True
10562,3853.42,12,32.63,32,35.1,4,22.59,16,39.43,7,21.64,3,19.29,94.77,1503.68,7732.87,1200.15,185.42,282.42,307.21,780.96,1469.75,963.31,1276.82,1098.2,148028.92737454257,28803.31458121786,25080.058100477727,8,True,True,True,True
10563,13777.62,10,10.67,42,14.88,2,21.12,11,28.21,10,40.55,2,9.08,315.01,730.58,5607.66,1030.37,584.83,47.1,436.56,1306.51,446.53,564.24,1031.56,1251.51,24296.00257035634,23409.815067670523,19219.21690259579,6,True,True,True,True
10564,10327.33,9,40.71,65,22.34,12,43.58,13,15.32,3,29.68,4,14.72,149.11,895.05,8208.18,881.89,551.07,56.32,631.2,4442.27,395.3,521.39,1523.24,633.43,68537.59727371814,27307.29285525946,21092.9552895992,5,True,True,True,True
10565,7060.56,6,32.34,108,23.3,2,16.32,19,49.9,3,8.64,5,30.08,129.77,1197.64,4104.57,1835.12,244.91,215.04,485.2,952.91,874.54,247.19,1722.7,741.68,75682.64734839123,27609.13708792369,24837.37736609861,20,True,True,True,True
10566,13380.05,8,15.62,65,26.0,3,21.17,10,19.24,9,36.09,2,19.74,207.67,2629.82,5495.14,1128.12,647.09,88.05,498.24,1497.55,710.15,928.47,1993.5,464.41,38406.57993211612,26539.944278859803,21372.9815512776,8,True,True,True,True
10567,4047.12,6,28.22,118,38.93,9,42.06,8,39.54,4,9.88,1,30.35,309.54,3227.62,6897.73,1349.25,650.08,216.72,513.65,4082.2,593.79,360.03,2014.82,1153.84,224347.83400020117,50420.14387688883,45828.32482364487,5,True,True,True,True
10568,8496.42,7,12.22,28,21.67,9,21.84,3,33.89,5,19.02,3,16.46,231.85,3081.51,2437.03,1044.93,353.94,91.97,670.22,2835.23,917.57,312.44,2181.4,562.28,61564.12256684614,30959.27120029933,25431.60456381536,16,True,True,True,True
10569,11272.21,8,43.51,37,27.57,5,41.52,18,31.97,9,11.66,5,42.74,312.22,1110.89,8948.63,497.4,214.9,240.89,174.95,1308.33,1154.99,654.56,1609.14,577.06,44370.57783386561,24625.233405920542,20645.303560474065,10,True,True,True,True
10570,7700.26,11,25.74,92,25.98,10,25.97,7,20.82,2,45.1,2,10.13,239.8,1270.87,8719.94,509.09,595.44,202.45,380.37,3099.58,689.59,391.53,528.86,817.37,60006.10216281759,25148.456384124893,20398.56783826924,6,True,True,True,True
10572,11267.28,2,13.19,112,49.3,11,36.03,11,10.7,3,39.42,4,45.16,177.96,820.76,6404.03,414.7,469.54,64.5,682.05,2890.73,818.64,511.09,2050.89,1773.04,49827.12198526802,36145.26325263048,31562.605150920343,14,True,True,True,True
10573,8301.32,9,25.1,103,12.03,11,39.66,17,47.22,10,27.61,3,22.78,159.53,3604.18,8027.11,1568.71,222.48,243.61,300.69,3873.88,1403.26,661.52,2012.23,683.75,126925.17315535391,29750.570397640724,23194.985010858876,6,True,True,True,True
10574,4965.35,6,27.53,82,44.22,6,34.19,20,11.68,5,47.31,2,30.81,147.01,1790.91,7647.13,1602.38,493.5,180.95,144.55,3797.71,1099.55,697.3,956.97,2137.03,149201.18601282322,38505.42159414557,34844.73833229467,7,True,True,True,True
10575,12654.62,3,18.74,41,25.45,9,22.99,12,47.46,9,42.05,2,10.34,163.9,1219.57,5845.15,598.63,526.54,206.53,153.15,2559.81,1048.69,698.69,1041.72,1650.13,45121.15349193676,26531.67091064624,22061.353470202885,6,True,True,True,True
10576,10887.7,9,11.56,57,45.16,4,9.34,20,24.89,4,49.03,1,35.25,147.69,3889.88,7821.7,924.57,648.99,173.26,403.84,1254.76,507.61,421.63,1853.3,1418.07,54045.13143910998,30607.466301863496,24963.576674172506,9,True,True,True,True
10577,8331.91,3,34.85,28,25.4,6,33.34,10,40.98,4,16.09,1,14.46,130.66,4165.84,2219.91,1317.31,413.78,180.11,330.75,3743.99,470.0,794.79,587.25,1864.95,102937.60526018156,41892.40171909127,40328.67772923243,9,True,True,True,True
10578,8569.51,3,39.21,81,10.51,6,32.48,12,48.64,2,31.48,3,44.61,320.16,3071.32,8233.01,937.59,425.7,165.16,373.36,782.32,1414.68,489.01,571.86,846.31,82915.05779547383,26615.45511700717,22445.66635064689,5,True,True,True,True
10579,4162.23,2,34.47,116,34.21,9,14.14,9,30.82,10,39.54,3,24.43,181.72,990.46,6270.42,507.65,118.45,232.64,638.93,1864.67,1156.65,536.72,1002.84,423.12,116637.41530789864,64027.76206495614,62839.61102847855,66,True,True,True,True
10580,5429.87,9,49.37,73,30.14,12,19.29,13,48.66,9,46.59,3,27.91,240.67,2570.61,2549.46,1890.4,417.23,275.63,149.29,3485.33,1450.17,626.03,1942.77,887.71,212194.4964251291,28417.790724647017,22430.91198978919,5,True,True,True,True
10581,4316.98,4,37.73,79,16.52,10,43.05,12,19.71,6,20.2,2,46.16,359.97,3785.67,8653.58,1802.78,470.13,61.91,539.56,1061.87,1267.03,508.65,2050.19,1668.41,191619.167799661,35680.35946138774,29382.29536673871,7,True,True,True,True
10582,8287.73,8,30.81,107,37.69,3,16.95,20,10.9,10,36.79,5,31.75,309.27,1354.56,6208.49,1462.53,549.54,152.79,289.79,2166.48,690.77,663.67,1786.96,1974.0,67861.63564758332,26757.00503676474,21375.05934847052,7,True,True,True,True
10583,13592.67,7,12.6,60,14.68,3,31.99,12,13.05,7,32.5,3,45.5,253.45,811.54,5154.69,1441.55,181.18,133.99,565.06,3983.32,408.62,171.11,500.65,1889.21,29087.74377398676,25321.873775020067,19857.61755350646,10,True,True,True,True
10584,10247.07,10,9.42,100,21.4,4,29.8,8,13.34,3,45.63,5,35.74,318.15,2759.0,6061.7,1327.47,148.32,85.57,171.67,2931.97,372.29,475.87,1068.02,1683.8,51936.5540334319,26159.89315937781,21114.31257577805,6,True,True,True,True
10585,9729.11,4,33.25,83,23.09,6,13.85,4,46.72,7,39.56,5,20.43,332.88,913.09,5855.75,598.18,186.45,207.05,435.64,1251.11,1278.78,588.26,1044.2,1180.78,55228.75290596894,25185.885373588564,21098.483055222547,8,True,True,True,True
10586,6622.37,10,21.35,75,42.78,3,31.74,13,27.45,2,29.14,1,45.93,88.02,1062.09,5290.63,1818.74,433.81,124.33,679.46,2705.69,880.09,730.17,802.84,1512.75,92054.22745063984,33664.888014621305,30472.827049962198,10,True,True,True,True
10587,8610.94,4,28.42,88,39.56,12,27.43,17,18.73,6,28.19,3,37.59,203.96,3162.03,2545.05,1292.84,334.69,264.96,490.26,2906.1,909.41,813.46,1984.86,681.35,78671.89476548528,28187.911407208678,23224.59793398109,5,True,True,True,True
10588,5701.01,12,43.57,43,28.86,12,14.46,11,44.16,8,23.59,4,11.6,87.98,4207.89,8841.65,551.52,376.41,67.87,291.85,4179.91,719.02,763.25,624.37,911.66,141749.08914546738,28109.72297741592,22704.43083298105,5,True,True,True,True
10589,13577.1,12,35.43,62,46.77,7,30.84,20,25.3,3,43.2,4,38.88,180.49,3232.88,6328.14,678.42,276.95,57.17,606.59,3980.02,904.51,791.94,1633.96,374.59,67382.08468370535,27589.035258397693,21235.419923352027,7,True,True,True,True
10590,14239.73,11,21.73,47,21.51,5,19.85,13,8.3,9,46.28,1,29.01,322.11,3473.11,3069.48,1497.48,627.54,88.63,661.91,3502.88,1207.8,558.8,2228.57,944.82,47620.34300093936,28565.629384502943,22128.489017764336,5,True,True,True,True
10591,4442.92,6,43.03,120,10.95,12,34.79,7,31.02,2,35.53,4,36.91,345.98,1055.29,6748.45,1297.64,530.0,197.73,504.76,3408.62,846.52,394.58,866.08,2143.76,173924.68005397954,36767.67171371991,32025.88773736161,6,True,True,True,True
10592,13722.16,5,11.6,123,37.45,9,15.04,4,41.81,9,19.12,5,43.43,373.72,2755.7,8548.01,1592.18,383.98,131.07,401.37,1907.02,482.12,876.03,374.08,2053.45,43918.59472132796,26069.553121410787,20532.84289357636,5,True,True,True,True
10593,14264.69,8,32.2,42,14.19,7,29.22,7,45.11,5,49.44,3,10.18,268.04,1268.58,7935.47,1248.23,630.52,164.53,551.07,907.05,276.72,819.75,1351.96,2023.95,41400.31132661213,24480.736281946574,18985.93862011333,12,True,True,True,True
10594,6970.13,5,47.44,90,38.03,4,8.77,17,45.8,5,25.65,1,12.77,68.46,1630.08,1451.32,1374.46,203.99,196.64,723.29,1717.13,315.36,687.17,1315.54,385.85,76921.90882547689,24050.298547017414,21403.194993283047,7,True,True,True,True
10595,4381.39,2,32.13,92,23.49,9,30.31,14,20.68,7,25.66,1,37.64,276.92,1353.76,2913.24,810.74,441.48,245.36,450.76,1068.58,550.57,713.84,1483.38,515.75,89299.82876125866,30395.952024733702,28646.249071289367,20,True,True,True,True
10596,4354.34,9,29.0,35,35.38,3,30.27,9,47.92,3,9.27,5,28.26,287.92,1481.57,2900.98,330.34,593.12,136.79,458.93,4524.97,1330.36,577.02,733.48,565.9,156738.14162881754,36891.99763557842,35628.805177509275,5,True,True,True,True
10597,8234.24,3,46.06,57,30.08,4,28.59,9,35.72,5,43.41,1,32.28,104.13,2764.49,7846.01,385.12,111.77,109.71,337.07,2526.97,872.24,278.1,876.42,1857.81,93772.47593058505,36427.80707759743,34822.509746943055,15,True,True,True,True
10598,8793.87,4,26.47,25,34.81,2,22.79,11,15.13,7,49.71,2,17.06,363.6,1769.66,4123.7,1928.71,339.3,272.46,312.42,2753.74,1114.55,753.81,1265.44,1245.41,68756.35274423288,30532.0842798258,27969.509300229463,11,True,True,True,True
10599,11374.03,3,19.56,45,48.27,3,38.15,15,45.9,8,20.02,4,37.83,194.78,3773.9,7948.79,978.66,198.95,228.98,293.61,4017.73,916.7,524.32,1836.95,1562.63,84497.00466695332,39506.11471579904,36642.12390172649,13,True,True,True,True
10600,11338.94,4,40.21,26,8.04,3,27.94,14,34.75,7,21.42,4,9.44,139.41,2145.73,4118.61,848.06,407.54,161.59,593.35,1164.8,944.17,596.47,1172.64,382.68,42819.73614786838,24795.001580832795,21362.401720640264,10,True,True,True,True
10601,12980.3,12,23.66,125,33.0,6,31.89,16,32.8,10,32.83,1,25.1,218.68,3814.74,2763.68,1918.41,494.21,84.17,351.0,3671.52,309.94,996.78,1389.76,1905.48,65731.85059462015,29602.35257582496,23696.9463223308,12,True,True,True,True
10602,5918.2,2,46.23,70,12.07,7,25.16,12,35.46,3,36.24,2,20.14,204.48,3282.46,8329.02,1906.75,246.71,245.14,738.54,2274.99,1285.27,300.79,1472.0,1957.44,150526.34564826536,53453.72516915719,51028.70677340897,23,True,True,True,True
10603,4161.64,6,32.5,64,49.99,7,14.15,15,46.57,3,26.99,1,13.52,351.34,1190.62,7055.42,1645.74,346.15,83.2,278.83,1443.7,875.51,839.17,1334.05,2130.24,155359.16387199005,274297.102353762,271884.2290862289,75,False,False,True,False
10604,5873.49,4,23.92,66,23.34,3,37.07,5,16.88,4,9.0,3,15.44,204.3,1931.47,2382.38,621.7,110.97,53.36,634.49,1410.81,1045.08,792.71,1037.42,1732.54,64074.41372863163,30273.208216792053,26802.95687034037,13,True,True,True,True
10605,13094.15,4,21.81,51,26.11,12,39.43,3,18.94,3,8.24,4,21.99,138.79,2854.18,4203.91,1429.54,395.17,154.84,434.07,4234.76,1537.16,827.11,1415.82,993.3,51134.35842239604,32410.161659235888,26777.429641669965,13,True,True,True,True
10606,13632.44,11,20.09,39,15.8,8,13.7,9,49.78,6,18.03,5,44.47,315.34,4289.54,5569.5,1888.33,160.49,244.93,195.76,3298.22,1099.14,210.37,1832.0,729.23,56134.19096349849,27719.54028143697,21428.176977003168,5,True,True,True,True
10607,14066.53,8,47.35,45,18.04,3,39.23,8,20.05,9,23.76,2,10.69,360.86,1309.9,8116.08,739.23,541.58,120.83,749.29,1171.92,981.65,849.99,1513.76,1322.36,34546.661655586824,25575.705556403864,20406.586192576357,9,True,True,True,True
10608,12004.97,4,14.14,78,39.74,11,8.89,5,34.41,6,11.74,1,38.14,237.66,3874.74,4617.8,1773.38,305.94,246.7,692.48,1375.53,1133.32,427.95,1455.83,1990.38,46556.108581934415,31791.298173560383,25717.90308848845,19,True,True,True,True
10609,6618.04,10,20.03,98,32.91,6,38.38,3,15.55,10,15.05,5,28.58,154.22,2699.29,7436.55,1351.83,294.65,238.99,642.89,3352.71,513.4,908.88,1570.05,534.0,89954.08329854935,35962.52390296868,30398.37649768868,26,True,True,True,True
10610,13939.62,9,36.66,46,11.84,11,43.38,5,35.57,4,14.32,3,46.29,115.63,3322.38,5079.61,424.23,617.03,134.36,309.61,3199.2,1075.61,288.93,2105.87,1467.98,63535.97567262413,28012.70783238329,21233.47253263588,5,True,True,True,True
10611,9377.57,9,8.54,103,28.17,12,36.23,15,47.35,5,19.77,4,12.82,369.66,765.51,8706.19,1355.69,434.03,266.15,300.86,2398.51,1368.76,976.63,1704.27,1852.85,66622.82960576094,27981.049409072737,21735.7290678616,5,True,True,True,True
10612,9630.41,7,31.48,54,40.85,6,10.55,7,44.44,8,38.67,5,48.63,229.33,2107.81,2506.34,697.27,296.48,218.73,250.36,1555.98,709.1,629.44,2211.66,1107.93,65572.03658036192,25701.16381402065,20310.432123160692,5,True,True,True,True
10613,13455.49,12,16.9,72,37.63,7,26.91,13,36.44,10,49.05,1,16.86,325.97,2207.75,6931.37,1413.63,598.06,270.64,713.52,1997.16,493.95,421.91,2025.05,741.79,53127.77480008621,25624.520749682757,19791.091709728556,7,True,True,True,True
10614,12955.26,5,42.64,32,8.89,7,20.45,10,35.15,6,37.12,3,37.97,259.62,3000.05,8173.69,738.99,131.05,58.22,494.89,2160.85,324.49,770.19,2058.63,1914.72,58163.12329638044,27404.171296832057,20621.48527766089,5,True,True,True,True
10615,9562.01,7,21.24,59,47.4,12,29.99,11,26.29,3,47.83,2,17.22,208.17,3756.81,8790.63,1926.8,451.54,253.94,610.05,4432.98,425.28,325.64,1809.43,1738.52,100049.85435543631,29884.225399501065,22627.261586791243,7,True,True,True,True
10616,12046.86,10,16.17,61,22.63,12,49.97,17,35.77,8,27.78,2,24.29,211.46,2004.53,2317.93,1425.2,512.19,203.44,544.16,3835.9,1149.2,379.12,1474.93,522.53,59688.809800987605,26074.387452539977,20418.14987090266,6,True,True,True,True
10617,5297.79,9,11.23,98,40.49,9,42.65,13,25.55,10,32.09,3,42.72,247.88,2925.89,4870.68,1333.79,325.35,53.94,259.56,2044.9,1392.21,290.47,933.68,1755.02,133461.62665664914,27038.247394023747,21996.15963315983,5,True,True,True,True
10618,9435.79,8,30.99,27,28.04,9,47.47,3,29.17,9,20.18,4,14.48,281.57,1158.92,7324.32,965.67,487.64,239.04,492.05,1346.22,617.16,603.44,1353.97,1616.09,52800.34538574773,26416.68057395541,21872.885156959008,6,True,True,True,True
10619,3904.4,5,23.06,54,20.91,9,40.96,15,20.66,7,35.97,1,37.62,364.29,1914.25,1495.18,1809.54,124.04,169.22,122.58,2813.54,504.7,994.21,535.29,510.56,138992.89947574315,34619.284885903944,32969.546613557795,13,True,True,True,True
10620,7841.0,5,18.54,109,49.74,2,8.83,6,27.05,8,30.84,5,11.65,81.98,2420.71,8799.36,1075.27,191.64,75.09,307.84,3724.8,825.11,163.15,1396.16,1483.08,69236.14622270183,40357.82084336448,38564.18162890084,9,True,True,True,True
10621,10791.37,2,43.47,97,44.98,11,48.5,6,23.89,2,48.98,5,14.22,253.56,4326.98,1958.14,1896.31,606.82,189.0,244.57,4364.77,401.72,640.34,2249.85,663.32,120518.2195906377,58176.03381643716,54307.55838941348,9,True,True,True,True
10622,3782.47,9,33.23,84,41.12,6,26.0,11,44.85,10,14.91,1,42.54,232.42,1956.53,6979.05,1540.69,435.46,246.15,712.46,1527.78,1492.73,638.33,1755.04,1216.26,205341.4891750201,45696.6838802944,41451.66144771323,10,True,True,True,True
10623,12466.45,5,14.79,20,19.85,4,49.89,10,45.43,3,24.16,3,17.42,341.05,2464.08,6432.82,1363.24,397.29,263.26,322.11,2179.7,655.44,734.41,1826.14,1026.87,59900.4482189057,26842.70256115965,21721.49070365355,7,True,True,True,True
10624,6745.37,7,8.07,29,39.47,6,19.86,15,39.28,9,45.37,5,26.95,287.72,3448.11,2257.45,1016.2,292.97,180.6,333.78,3170.47,1254.37,188.81,2115.98,2011.12,110373.08574829812,30452.16833531265,25765.37845232163,7,True,True,True,True
10625,11142.11,11,42.38,102,8.41,3,27.6,16,14.48,9,15.14,2,25.32,136.82,4482.29,4188.88,1413.06,371.0,196.83,129.5,3871.37,1153.61,824.1,2248.62,1487.79,77068.32262454135,40164.47966865419,34624.83969974694,7,True,True,True,True
10626,5236.11,11,38.79,71,40.78,12,33.88,3,48.53,5,15.03,1,18.05,353.42,2698.71,3184.33,1095.46,549.69,49.01,463.99,2512.55,1195.55,830.19,2203.96,1895.02,163492.9204190371,78590.96550855176,73994.578132631,18,True,True,True,True
10627,11262.71,4,26.14,80,19.93,2,18.19,3,37.87,2,15.21,5,14.1,236.19,2323.33,8174.29,465.01,615.42,277.02,666.59,3220.21,968.55,303.08,1091.34,1838.15,49803.76979190116,31608.19393141401,27455.53456031755,23,True,True,True,True
10628,10211.69,3,41.58,40,8.27,6,17.98,11,32.47,7,9.05,4,36.78,252.72,3533.43,2620.84,1524.43,621.51,70.67,682.17,1886.67,1300.07,705.4,1542.95,2187.94,67994.49562778807,28844.163946431127,23690.63383501928,11,True,True,True,True
10629,7096.85,2,37.62,107,46.97,12,15.04,19,39.39,9,30.39,5,30.23,335.52,2867.36,4110.15,581.55,435.03,194.87,333.43,922.08,782.02,687.43,574.84,1804.02,70941.20701873496,25256.08132414989,21336.25043343144,5,True,True,True,True
10630,3690.54,9,44.27,86,36.12,7,42.01,12,12.49,6,13.48,3,14.52,122.66,1013.12,2736.55,1507.47,131.35,86.38,687.89,2674.41,1252.36,925.1,1051.25,1637.21,145267.09071916484,28643.666307258187,23920.431310855685,7,True,True,True,True
10631,5815.91,5,17.28,89,20.71,3,38.62,19,11.9,5,35.08,4,11.09,294.55,2305.59,4317.56,492.83,611.75,51.18,245.6,3863.68,1324.02,732.79,1436.15,1377.15,98864.4325868202,43005.93786707136,43981.61941998401,5,True,True,True,True
10632,11839.66,7,45.94,50,46.6,12,36.45,17,40.76,8,14.83,5,36.42,100.03,2719.8,2868.45,1827.84,151.94,255.63,744.59,4524.07,1454.58,651.47,1324.09,1511.72,97652.70374663554,28512.37407250157,22329.77309852099,5,True,True,True,True
10633,9870.52,4,30.67,98,42.56,3,11.86,18,27.66,10,13.44,5,46.63,137.6,3034.9,4772.33,588.32,356.98,222.16,250.41,3268.0,998.58,838.15,1123.17,949.42,57108.66357954028,30629.4791132382,28043.4922020608,14,True,True,True,True
10634,12199.94,2,40.13,46,11.12,8,20.81,14,21.04,7,39.74,4,30.35,248.92,2932.48,3015.76,1326.15,559.77,133.85,584.51,3491.11,599.88,495.05,847.67,2119.72,59890.84566925351,37187.80775025845,33904.97820535312,18,True,True,True,True
10635,7475.79,10,32.07,44,42.78,9,9.08,11,21.56,5,19.22,3,46.46,62.52,1816.42,5058.21,776.22,134.38,237.41,249.17,1786.85,1271.96,867.33,1725.2,1342.91,65614.8563679996,26589.02388722551,21670.809803862445,7,True,True,True,True
10636,7593.73,11,26.43,20,34.44,9,20.55,9,39.42,6,17.74,2,16.28,186.65,4064.86,4938.85,390.2,431.51,210.31,196.85,2737.02,870.03,407.79,507.31,664.99,73936.73665990599,25795.63396704664,21125.72333874476,6,True,True,True,True
10637,11023.2,8,22.18,62,45.11,10,8.11,16,19.53,7,48.94,5,31.34,285.81,858.45,3916.52,955.98,394.66,212.22,619.76,938.23,766.96,756.11,2187.98,1600.85,48825.73943291674,25036.39348869318,19725.80518517413,9,True,True,True,True
10638,7324.8,4,28.97,88,34.42,2,44.93,17,24.47,6,11.85,4,25.65,326.83,1392.56,4343.22,1132.31,144.34,146.36,635.95,2528.42,576.63,209.12,1881.52,415.69,69470.51805821917,28411.638138738777,26991.374820953984,15,True,True,True,True
10639,9934.88,6,48.88,45,37.51,7,43.42,16,29.09,4,28.72,3,42.61,349.45,3217.54,8378.13,1058.06,199.89,52.18,514.32,3116.75,1051.32,257.36,736.12,1574.15,100814.30544733116,26967.504994198545,22001.24502670796,6,True,True,True,True
10640,9766.46,6,24.91,63,11.43,10,43.37,6,34.63,5,10.99,4,13.91,305.95,3681.48,4006.52,1792.12,653.7,224.47,597.15,2756.34,1242.74,514.24,1744.08,1999.52,88462.84787590639,29333.64542502879,22855.05018787778,5,True,True,True,True
10641,6318.17,10,15.64,118,34.43,11,11.06,5,37.11,8,23.47,5,17.73,261.58,2484.17,4930.08,1284.06,510.83,235.65,618.98,3446.61,1128.65,546.01,515.6,383.98,81103.025064157,28945.16874028936,24150.25664986616,7,True,True,True,True
10642,4371.39,11,8.22,112,49.68,2,11.73,10,42.78,3,43.34,4,9.8,325.18,2890.2,1592.69,1444.64,121.71,232.82,497.21,3066.52,1156.4,953.24,1790.75,550.38,131575.87021122812,552606.036340726,551287.2786107743,25,True,True,True,True
10643,6795.38,9,24.35,38,17.91,4,16.54,10,21.68,9,9.31,1,42.47,128.04,4114.92,8865.13,1513.09,573.13,110.78,273.43,4534.26,1488.13,362.34,2011.88,1544.04,104782.97143642564,46503.23558010093,40528.2416574899,6,True,True,True,True
10644,6950.17,8,24.16,38,18.34,8,10.26,16,24.15,5,36.96,5,16.47,236.43,1970.13,8472.94,1305.23,508.02,170.67,465.7,3073.59,893.01,403.23,820.61,1018.24,70482.7566043335,26071.80774345882,21325.621468164663,5,True,True,True,True
10645,14330.67,4,26.71,40,9.48,5,37.07,11,26.88,7,10.81,2,20.81,255.58,4133.49,3511.46,782.92,176.35,230.54,489.3,4168.71,448.85,960.86,1055.21,1599.3,52169.8900425114,28324.996214445444,23669.18612074541,9,True,True,True,True
10646,6911.47,9,35.23,98,47.06,11,24.39,19,18.48,7,28.25,4,19.89,113.77,4189.02,6091.39,664.52,553.84,280.14,696.31,3164.74,506.96,932.46,711.48,1792.99,104680.17354423217,27641.70266413833,21440.36889533834,6,True,True,True,True
10647,14398.86,2,47.15,32,40.07,12,41.42,13,22.05,5,29.41,4,33.99,281.22,3534.69,7217.24,1261.99,124.08,281.97,659.05,4402.55,1196.64,564.98,2248.74,625.21,80435.11476340293,43394.451208952734,37956.162989829245,8,True,True,True,True
10648,12437.57,2,18.52,109,16.85,12,13.07,3,39.62,4,29.45,5,30.35,139.9,3991.47,5433.98,972.48,550.45,248.23,136.66,4423.94,1265.67,990.7,1282.78,1854.31,58241.009083264704,50259.66999907576,44643.62437310195,21,True,True,True,True
10649,12699.84,6,31.16,70,23.86,12,28.87,14,37.12,6,38.43,2,12.63,350.9,2514.09,5452.88,1270.4,486.9,181.29,716.55,2240.91,324.69,542.82,646.28,2254.35,50136.97573724004,25300.52604006418,19919.31791106434,5,True,True,True,True
10650,9300.48,7,15.89,64,20.43,7,48.46,15,43.08,10,8.31,3,9.65,337.15,3954.67,5974.86,469.38,633.24,153.74,581.33,3788.75,550.53,795.53,580.24,1581.99,81825.04332043078,27687.32010882028,22666.71873008054,5,True,True,True,True
10651,6921.27,6,24.32,111,47.78,6,14.31,5,44.67,9,22.49,1,48.14,190.64,4107.16,4741.39,1538.46,379.5,111.35,379.82,2706.36,651.79,350.97,1390.1,1439.72,106292.77105877068,34882.699330202726,29587.290947211968,14,True,True,True,True
10652,9941.84,11,36.77,85,31.55,12,35.12,11,24.14,7,43.54,5,41.09,367.34,4490.17,7678.88,964.38,113.25,284.49,312.89,1026.61,268.86,585.28,969.25,1514.27,77021.63837772519,26566.402450038146,20062.092000960547,7,True,True,True,True
10653,10777.5,7,33.72,49,46.69,11,15.49,16,17.87,2,37.31,3,10.29,150.31,4416.31,8443.75,762.11,361.31,49.14,158.48,3525.13,375.91,253.62,1013.17,1136.6,61283.251794602045,27305.66206266052,21825.756621270462,6,True,True,True,True
10654,8561.45,4,13.93,112,31.25,12,49.66,16,31.43,6,35.86,3,21.17,107.7,923.59,6982.88,1811.98,199.53,286.12,415.54,1976.92,1341.82,415.39,599.15,2191.33,68476.34293528393,26187.78427864751,21917.49624052306,10,True,True,True,True
